Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1
"6401","2637.93","7022.67","84.9031","10865"
"6402","2640.05","6985.78","140.339","10867"
"6403","2640.57","6990.16","126.434","10867"
"6404","2598.45","6987.77","141.347","10869"
"6405","2597.75","6992.41","126.9","10869"
"6408","2680.656","7044.735","69.1937","10865"
"6409","2717.184","7050.457","43.16359","10865"
"6410","2737.591","7060.733","32.41581","10865"
"6411","2754.112","7063.966","30.37219","10865"
"6412","2760.839","7061.503","10.85388","10865"
"6413","2707.42","7063.641","43.15714","10871"
"6414","2712.43","7075.45","34.06249","10871"
"6415","2713.97","7089.33","29.45388","10871"
"6416","2724.491","7100.122","18.48935","10871"
"6417","2734.89","7074.28","29.7022","10872"
"6418","2729.526","7090.741","22.41128","10872"
"6419","2730.377","7100.566","11.86444","10872"
"6420","2836.26","7161.76","10.7128","10874"
"6421","2840.66","7163.55","-0.582123","10874"
"6422","2498.82","7354.84","63.8847","10876"
"6423","2505.62","7373.83","2.6156","10876"
"6424","3232.64","6762.04","102.2","10878"
"6425","3236.67","6785.17","-1.1263","10878"
"6426","3231.91","6732.52","129.85","10880"
"6427","3227.85","6739.97","104.723","10880"
"6428","3219.25","6606.11","153.158","10882"
"6429","3218.63","6612.24","132.708","10882"
"6430","3204.01","6591.86","167.046","10884"
"6431","3208.15","6596.06","154.6","10884"
"6432","3139.16","6553.06","197.589","10886"
"6433","3144.46","6559.63","168.952","10886"
"6434","3181.1","6614.7","167.605","10888"
"6435","3188.63","6621.61","134.004","10888"
"6436","2852.51","6770.85","239.797","10889"
"6437","2852.51","6770.85","218.961","10889"
"6438","2886.61","6781.39","239.688","10890"
"6439","2886.61","6781.39","219.397","10890"
"6440","2739.58","6671.16","124.772","10892"
"6441","2733.08","6674.92","104.64","10892"
"6442","2761.16","6660.46","161.363","10894"
"6443","2752.31","6665.34","133.668","10894"
"6444","2754.58","6659.71","148.0076","10895"
"6445","2751.41","6663.23","132.932","10895"
"6446","2787.41","6653.59","206.682","10897"
"6447","2773.12","6655.97","163.826","10897"
"6448","3130.65","6177.19","237.166","10899"
"6449","3126.07","6181.51","220.079","10899"
"6450","3084.89","6160.13","238.295","10901"
"6451","3082.66","6166.71","219.306","10901"
"6452","3144.22","6341.25","216.797","10903"
"6453","3144.23","6346.96","200.0659","10903"
"6454","3357.2","5846.45","304.939","10905"
"6455","3345.47","5853.92","243.338","10905"
"6456","3323.86","5826.28","303.642","10907"
"6457","3321.19","5840.431","239.9526","10907"
"6458","3496.83","5812.13","305.442","10910"
"6459","3503.1","5824.18","268.366","10910"
"6460","3485.45","5912.3","267.742","10912"
"6461","3482.029","5915.917","255.001","10912"
"6462","3080.41","3611.12","1342.83","10913"
"6463","3080.419","3587.302","1214.187","10913"
"6464","3088.128","3519.057","968.5551","10913"
"6465","3100.198","3467.964","764.7541","10913"
"6466","3091.308","3422.926","767.8096","10913"
"6467","3091.312","3392.22","682.7208","10913"
"6468","3093.093","3363.286","601.3661","10913"
"6469","3097.385","3342.6","569.608","10913"
"6470","3096.822","3325.778","544.9872","10913"
"6471","3066.21","3266.44","539.474","10916"
"6472","3062.728","3245.398","491.1138","10916"
"6473","3056.721","3236.727","471.2274","10916"
"6474","3018.57","3143.87","465.213","10918"
"6475","3023.212","3121.566","413.3504","10918"
"6476","3585.38","5307.1","619.681","10919"
"6477","3571.05","5385.42","307.934","10919"
"6478","3062.94","2962.8","407.002","10922"
"6479","3054.328","2954.275","330.9766","10922"
"6480","2959.67","2873.38","319.311","10924"
"6481","2947.709","2859.122","140.1774","10924"
"6482","2916.76","2924.22","323.447","10926"
"6483","2899.281","2904.686","133.4419","10926"
"6486","3725.81","5347.48","615.537","10929"
"6487","3704.39","5417.78","308.95","10929"
"6488","3218.41","2993.75","433.335","10933"
"6489","3203.813","2991.738","412.8805","10933"
"6490","3847.55","5495.37","617.351","10934"
"6491","3814.28","5511.17","371.128","10934"
"6492","3786.79","5521.66","310.444","10934"
"6493","3893.56","5556.28","619.151","10939"
"6494","3863.748","5556.1","499.9887","10939"
"6495","3844.9","5544.58","446.586","10939"
"6496","3834.63","5534.92","379.09","10939"
"6497","3689.22","7122.51","22.0385","10942"
"6498","3684.05","7126.43","0.413742","10942"
"6499","2921.545","3021.526","637.5012","10943"
"6500","2926.113","3035.047","600.8057","10943"
"6501","3380.93","3424.35","762.853","10946"
"6502","3377.74","3409.689","658.0105","10946"
"6503","4748.812","3315.43","284.513","10948"
"6504","4750.92","3284.033","100.7105","10948"
"6505","4766.583","3260.515","-3.514369","10948"
"6506","4720.538","3455.292","490.3623","10950"
"6507","4723.391","3436.913","396.433","10950"
"6508","4736.018","3425.482","297.1522","10950"
"6509","3265.69","6195.53","237.791","10952"
"6510","3270.01","6203.5","211.687","10952"
"6511","3901.6","3304.79","496.452","10954"
"6512","3898.581","3295.107","443.3517","10954"
"6513","3900.569","3282.302","312.369","10954"
"6514","3929.85","3363.29","638.148","10956"
"6515","3925.832","3363.089","568.9498","10956"
"6516","3922.498","3354.895","500.5854","10956"
"6517","3953.34","3414.05","682.587","10958"
"6518","3951.616","3408.436","642.6799","10958"
"6519","3960.01","3464.43","708.849","10960"
"6520","3956.583","3464.4","686.3144","10960"
"6521","3966.176","3513.18","745.669","10962"
"6522","3965.376","3508.046","711.921","10962"
"6523","2577.455","2178.71","177.4431","10964"
"6524","2582.245","2167.394","84.45061","10964"
"6525","2591.809","2158.396","-9.816814","10964"
"6526","3454.4","5939.89","253.455","10967"
"6527","3451.14","5942.49","245.095","10967"
"6528","2767.26","2262.373","133.321","10968"
"6529","2762.331","2242.264","-9.41512","10968"
"6530","2309.03","2617.67","347.641","10970"
"6531","2316.141","2618.392","286.5792","10970"
"6532","2271.61","2606.73","480.214","10972"
"6533","2282.441","2610.734","354.6525","10972"
"6534","2240.84","2606.47","516.595","10974"
"6535","2246.049","2604.815","485.2415","10974"
"6536","2146.65","2593.65","572.641","10976"
"6537","2165.62","2589.46","525.083","10976"
"6538","-296.6632","7742.718","131.0143","10977"
"6539","-297.3056","7756.957","108.0713","10977"
"6540","2180.05","2271.641","349.7516","10979"
"6541","2187.679","2270.934","308.881","10979"
"6542","2156.2","2263.94","415.845","10981"
"6543","2166.837","2265.483","349.5401","10981"
"6544","2126.51","2270.79","466.824","10983"
"6545","2136.462","2268.13","420.6328","10983"
"6546","2067.17","2251.76","523.778","10985"
"6547","2076.88","2253.502","470.0609","10985"
"6548","-117.9601","8075.813","126.2414","10986"
"6549","-90.06077","8056.661","105.7313","10986"
"6550","2285.21","2268.097","274.5226","10989"
"6551","2299.497","2272.167","205.4864","10989"
"6552","2267.13","2262.62","305.984","10991"
"6553","2277.693","2266.003","280.0389","10991"
"6554","1558.95","3856.27","26.4549","10992"
"6555","1557.6","3854.6","17.188","10992"
"6556","2440.08","2223.34","205.653","10995"
"6557","2442.809","2227.064","185.9272","10995"
"6558","1569.48","3854.24","60.9703","10996"
"6559","1565.73","3855.38","33.2134","10996"
"6560","709.107","2881.09","122.56","10998"
"6561","705.122","2885.27","119.217","10998"
"6562","3346.2","3075.71","521.003","11000"
"6563","3327.652","3051.418","450.5841","11000"
"6564","3382.94","3028.15","522.887","11002"
"6565","3357.446","3009.439","466.939","11002"
"6566","633.858","4216.33","80.8225","11003"
"6567","634.948","4214.71","-0.609527","11003"
"6568","3370.69","3192.51","655.382","11006"
"6569","3376.616","3170.149","614.9127","11006"
"6570","3379.927","3159.529","606.6961","11006"
"6571","3380.156","3142.456","580.5306","11006"
"6572","3364.521","3122.918","574.9932","11006"
"6573","3365.007","3106.127","525.592","11006"
"6574","3385.938","3110.064","525.8924","11006"
"6575","3387.469","3113.21","534.2715","11006"
"6576","3393.91","3119.507","536.7863","11006"
"6577","3401.514","3115.307","535.5003","11006"
"6578","3403.363","3111.203","525.558","11006"
"6579","3390.334","3135.979","577.8148","11006"
"6580","3382.665","3139.978","580.2684","11006"
"6581","-880.3906","2550.153","56.96144","11007"
"6582","-877.3663","2550.35","14.81969","11007"
"6583","5841.73","4465.51","628.793","11016"
"6584","5842.92","4466.43","604.53","11016"
"6585","4643.33","5206.89","849.437","11020"
"6586","4679.96","5230.87","829.239","11020"
"6587","4727.28","5234.73","816.62","11020"
"6588","4788.06","5212.36","794.269","11020"
"6589","4835.35","5135.46","772.665","11020"
"6590","4821.78","5059.45","772.611","11020"
"6591","4771.76","5045.72","771.512","11020"
"6592","4836.42","5068.53","770.972","11020"
"6593","4847.47","5097.38","771.257","11020"
"6594","4759.7","5039.21","767.187","11022"
"6595","4746.23","5031.93","732.821","11022"
"6596","4735.41","5004.85","732.188","11023"
"6597","4726.85","4965.65","731.615","11023"
"6598","4722","4952.59","711.814","11023"
"6599","4708.13","4918.87","712.781","11023"
"6600","4691.34","4885.96","703.667","11023"
"6601","4668.39","4859.83","683.107","11023"
"6602","4641.42","4818.65","683.108","11023"
"6603","4633.52","4781.32","670.425","11023"
"6604","4627.61","4736.54","670.398","11023"
"6605","4591.37","4720.48","669.302","11023"
"6606","3960.71","4378.36","753.813","11028"
"6607","3961.49","4380.27","705.779","11028"
"6608","3965.82","4388.42","659.329","11028"
"6609","3968.23","4393.5","641.28","11028"
"6610","3858","4355.92","840.767","11029"
"6611","3865.64","4360.15","827.05","11029"
"6612","3879.23","4367.52","808.662","11029"
"6613","3919.61","4369.13","756.67","11029"
"6614","4286.63","4147.86","879.767","11033"
"6615","4293.72","4156.38","840.259","11033"
"6616","4299.52","4171.56","794.068","11033"
"6617","4302.65","4187.34","773.202","11033"
"6618","4314.93","4193.93","724.827","11033"
"6619","4325.13","4212.63","692.387","11033"
"6622","4333.37","4243.42","690.577","11035"
"6623","4334.38","4252.02","660.149","11035"
"6624","4149.93","4205.19","790.714","11036"
"6625","4146.22","4223.95","647.465","11036"
"6626","3096.53","3886.23","1194.04","11051"
"6627","3096.53","3886.23","1181.47","11051"
"6628","3157.3","3876.72","1204.71","11052"
"6629","3158.58","3876.96","1190.51","11052"
"6630","3140.76","3883.26","1205.14","11053"
"6631","3140.72","3884.23","1189.86","11053"
"6635","4601.29","3762.23","745.625","11066"
"6636","3898.578","3907.359","902.1445","11066"
"6637","4670.35","3792.01","744.47","11067"
"6638","4678.69","3720.2","570.571","11067"
"6639","4656.52","3595.39","565.51","11068"
"6640","4656.92","3585.28","512.309","11068"
"6641","4543.44","3887.35","929.9","11069"
"6642","4558.17","3870.34","776.946","11069"
"6643","4893.21","4503.28","735.714","11079"
"6644","4776.06","4514.48","692.107","11079"
"6645","4721.03","4518.971","683.31","11079"
"6646","4685.75","4497.45","674.064","11079"
"6647","1183.55","6578.34","136.146","11090"
"6648","1199.96","6578.47","63.1964","11090"
"6649","1333.5","6538.07","61.1005","11092"
"6650","1338.8","6532.19","36.6908","11092"
"6651","1398.96","6502.71","35.1187","11094"
"6652","1407.48","6494.64","0.00100016","11094"
"6653","1093.54","6696.01","164.598","11096"
"6654","1099.67","6690.69","138.301","11096"
"6655","3849.16","7278.55","20.64137","11098"
"6656","3845.65","7276.63","9.43681","11098"
"6657","3854.44","7250.57","20.3966","11101"
"6658","3847.1","7249.48","0.732223","11101"
"6659","3109.4","4690.34","448.11","11104"
"6660","3105.34","4701.76","422.316","11104"
"6661","4177.09","7150.68","72.8599","11106"
"6662","4170.76","7152.79","51.8789","11106"
"6663","4201.67","7138.15","105.685","11108"
"6664","4191.32","7147.32","77.1438","11108"
"6665","4190.6","7125.96","118.581","11110"
"6666","4181.03","7134.86","88.9363","11110"
"6667","4194.38","7116.89","138.127","11112"
"6668","4183.82","7127.34","107.41","11112"
"6669","4227.61","7117.96","180.224","11114"
"6670","4198.02","7137.02","106.999","11114"
"6671","4211.56","7115.77","161.3","11116"
"6672","4200.4","7125.8","119.747","11116"
"6673","4212.21","7102.69","174.706","11118"
"6674","4200.3","7109.58","140.525","11118"
"6675","-14.8586","6770.9","56.1241","11121"
"6676","-12.7341","6770.86","50.2978","11121"
"6679","2988.07","3119.58","601.567","11125"
"6680","2993.11","3124.91","582.647","11125"
"6681","4154.82","7311.91","35.3856","11126"
"6682","4151.15","7309.88","22.6429","11126"
"6683","4162.7","7306.12","38.25123","11127"
"6684","4160.75","7304.21","25.6138","11127"
"6685","4165.351","7288.971","44.11677","11128"
"6686","4160.33","7290.28","22.694","11128"
"6687","2486.146","4054.7","356.384","11131"
"6688","2468.882","4066.355","287.287","11131"
"6689","3815.43","4528.18","764.248","11136"
"6690","3829.81","4555.45","670.922","11136"
"6691","3885.501","4585.59","669.168","11138"
"6692","3893.72","4584.67","660.255","11138"
"6693","2903.61","1219.71","137.609","11139"
"6694","2909.75","1219.51","103.042","11139"
"6695","3938.713","4572.022","658","11141"
"6696","3946.44","4569.916","641.2801","11141"
"6697","3189.93","1140.81","119.745","11143"
"6698","3182.13","1150.14","40.1404","11143"
"6699","4151.63","4158.67","855.047","11144"
"6700","4150.65","4176.98","798.033","11144"
"6701","3805.07","4458.35","852.809","11145"
"6702","3816.809","4489.34","776.25","11145"
"6703","4152.15","4159.95","852.807","11146"
"6704","4150.66","4176.52","797","11146"
"6705","4598.297","3765.517","750.1243","11148"
"6706","4643.1","3705.48","570.571","11148"
"6707","918.946","6859.85","387.611","11151"
"6708","935.4653","6858.617","376.2164","11151"
"6709","948.6476","6846.875","365.89","11151"
"6710","958.7292","6836.624","327.022","11151"
"6711","983.1788","6858.73","289.8673","11151"
"6712","1037.88","6861.89","175.329","11151"
"6713","3306.29","6232.6","207.653","11153"
"6714","3312.36","6232.54","194.797","11153"
"6715","3690.047","6303.559","179.748","11155"
"6716","3688.695","6306.567","171.955","11155"
"6717","3667.091","6343.397","170.4445","11157"
"6718","3663.529","6347.438","160.4393","11157"
"6719","2952.86","1392.41","51.7368","11162"
"6720","2951.32","1393.54","-4.28371","11162"
"6721","2861.89","1322.18","68.2225","11164"
"6722","2861.71","1324.69","18.7938","11164"
"6723","2965.22","1353.58","124.753","11167"
"6724","2962.75","1358.61","45.7668","11167"
"6725","2941","1322.94","85.6658","11169"
"6726","2941.55","1329.39","2.42129","11169"
"6727","2910.84","1314.83","86.2358","11171"
"6728","2908.77","1321.61","-0.0238573","11171"
"6729","2868.11","1290.16","84.7432","11175"
"6730","2862.72","1291.34","26.7193","11175"
"6731","2850.35","1298.09","22.5309","11177"
"6732","2846.43","1299.84","-4.56267","11177"
"6733","2580","1418.82","-4.55267","11191"
"6734","2580.43","1427.72","-54.3822","11191"
"6735","2536.55","1421.24","-7.38524","11193"
"6736","2538.26","1428.2","-54.8546","11193"
"6737","2653.89","1512.16","88.0785","11195"
"6738","2648.23","1519.35","-28.8409","11195"
"6739","2590.94","1480.47","-20.54857","11196"
"6740","2588.6","1480.69","-53.3048","11196"
"6741","2556.87","1581.09","-0.91915","11197"
"6742","2560.35","1577.57","-53.6677","11197"
"6743","2487.17","1686.09","159.097","11199"
"6744","2498.79","1681.25","11.9886","11199"
"6745","2585.52","1664.05","3.82668","11201"
"6746","2592.19","1662.189","-51.75216","11201"
"6747","2690.16","1631.35","-37.8936","11202"
"6748","2690.16","1631.35","-51.4113","11202"
"6749","2688.89","1577.76","-27.0594","11204"
"6750","2688.89","1577.76","-51.0813","11204"
"6751","2786.24","1736.34","46.0835","11206"
"6752","2786.03","1735.53","-4.20954","11206"
"6753","3173.17","1591.08","-21.7574","11208"
"6754","3173.94","1593.64","-44.81","11208"
"6755","3130.25","1574.43","-22.3154","11210"
"6756","3130.13","1575.31","-43.122","11210"
"6757","3100.28","1558.34","-22.105","11212"
"6758","3099.67","1559.64","-43.9415","11212"
"6759","3153.03","1529.75","9.535867","11215"
"6760","3151.75","1528.181","-20.5009","11215"
"6761","3080.68","5167.75","664.722","11216"
"6762","3079.944","5167.031","611.6051","11216"
"6763","3111.05","1590.69","-21.6769","11218"
"6764","3110.13","1594.53","-60.394","11218"
"6765","3142.41","5199.96","667.923","11221"
"6766","3140.691","5202.028","609.5377","11221"
"6767","3254.24","1617.19","0.249419","11224"
"6768","3249.72","1616.83","-56.1133","11224"
"6769","3291.91","1623.75","52.7413","11226"
"6770","3281.43","1618.7","-9.204143","11226"
"6771","3294.1","4655.24","601.076","11228"
"6772","3508.04","4726.116","0","11228"
"6773","3247.35","1454.1","211.812","11230"
"6774","3239.15","1451.75","48.9045","11230"
"6775","3311.6","1386.82","151.389","11233"
"6776","3313.69","1392.86","98.3828","11233"
