Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown10_3,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22
"6966","1073741888","0","ShiveringTrench","0","Shivering Trench","1116","6720","5594","1147","0","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6967","268451840","12","FoundryRaid","0.6","Blackrock Foundry","1205","0","5595","0","1538","1138","0","0","0","0","0","675","-1","86","0","-1","0","13","0","0","0","0"
"6968","1140867136","0","StonefuryCliffs","0.2","Stonefury Cliffs","1116","6720","5596","0","1479","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6969","1140867136","0","BloodmaulSlagMines","0.2","Bloodmaul Slag Mines","1116","6720","5597","0","1519","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"6970","1073741888","0","TheShadowTower","0","The Shadow Tower","1168","6851","5598","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6971","1073741888","0","ShadowmoonGrotto","0","Shadowmoon Grotto","1168","6851","5599","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6972","1073741888","0","GrommarHold","0","Grommar Hold","1168","6851","5600","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6973","1073741888","0","GrommarDocks","0","Grommar Docks","1168","6851","5601","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6975","16448","0","AshranTRANSITIONZONE","0.6","[PH] Ashran [TRANSITION ZONE]","1116","0","5603","1220","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"6976","1073758208","0","BloodthornCave","0","Bloodthorn Cave","1116","6719","5604","0","1454","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6977","1073741888","0","TheVerdantMire","0","The Verdant Mire","1116","6719","5605","1150","1460","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6978","1073741888","0","LightsRest","0","Light's Rest","1116","6662","5606","0","1501","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6979","1073741888","1","TombofSouls","0","Tomb of Souls","1116","6662","5607","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6980","1073741824","0","TaladorScenario","0","Shattrath City","1116","6662","5608","0","1500","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"6982","1073741888","0","ThroneofStonemaul","0","Throne of Stonemaul","1116","6721","5610","0","0","0","0","0","0","0","0","0","-1","0","0","-1","0","15","0","0","0","0"
"6983","1073741888","0","IronSiegeworks","0","Iron Siegeworks","1116","6720","5611","1342","1521","0","0","0","0","0","0","0","-1","84","0","100","0","15","0","0","0","0"
"6984","268435456","12","BlackrockTrainDepotDungeon","0.6","Grimrail Depot","1208","0","5612","0","1512","0","0","0","0","0","0","675","-1","84","0","0","0","0","0","0","6","0"
"6985","1073758272","0","ChillwaterGrotto","0","Chillwater Grotto","1116","6719","5613","1191","0","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6986","1073741888","0","JoruneMine","0","Jorune Mine","1116","6662","5614","0","1507","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6987","1073741888","0","WaningCrescent","0","Waning Crescent","1116","6719","5615","1150","1454","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"6988","0","12","SpiresofArakDungeon","0","Skyreach","1209","0","5616","1180","1516","1133","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6989","1073741824","12","Skyreach","0","Lower Quarter","1209","6988","5617","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6990","1073741824","12","Skyreach","0","Grand Spire","1209","6988","5618","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6991","1073741824","12","Skyreach","0","The Overlook","1209","6988","5619","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"6993","1073741888","0","MoonwillowPeak","0","Moonwillow Peak","1116","6719","5621","0","1458","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"6994","1073741888","0","BonesofAgurak","0","Bones of Agurak","1116","6720","5622","1146","1480","0","0","0","0","0","0","0","-1","84","0","92","0","15","0","0","0","0"
"6995","1073741888","0","AguraksFall","0","Agurak's Fall","1116","6720","5623","1146","1480","0","0","0","0","0","0","0","-1","84","0","92","0","15","0","0","0","0"
"6996","0","12","HighmaulRaid","0","Highmaul","1228","0","5624","1192","1545","0","0","0","0","0","0","0","-1","96","0","0","0","13","0","0","0","0"
"6997","1073741888","0","AngoroshRuins","0","Ango'rosh Ruins","1116","6662","5625","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"6998","1073741888","0","SpiresCoast","0","Spires of Arak","1116","6722","5626","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"6999","1073741888","0","AdmiralTaylorsGarrison","0","Admiral Taylor's Garrison","1116","6722","5627","1264","1469","0","0","0","0","0","0","0","-1","96","0","96","0","15","0","0","0","0"
"7000","1073741888","0","SeatofDepravity","0","Seat of Depravity","1116","6662","5628","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7001","1073741888","0","SunswornCamp","0","Sunsworn Camp","1116","6662","5629","1179","0","0","0","0","0","0","0","0","-1","82","0","0","0","15","0","0","0","0"
"7003","1073741888","0","TheBrokenCrater","0","The Broken Crater","1116","6721","5631","0","0","0","0","0","0","0","0","0","-1","0","0","-1","0","15","0","0","0","0"
"7004","64","0","Frostwall","0.2","Frostwall","1116","6720","5632","1146","1478","0","0","0","0","0","0","675","-1","96","0","100","0","15","25","25","0","0"
"7005","1073741888","0","FrostbiteHollowInterrior","0.2","Snowfall Alcove","1116","6720","5633","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7006","1073741888","0","ColdsnapBluffs","0.2","Coldsnap Bluffs","1116","6720","5634","1144","0","0","0","0","0","0","0","1232","-1","0","0","100","0","15","0","0","0","0"
"7009","1073741888","0","FrostDen","0.2","Frost Den","1116","6720","5635","1144","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"7010","1073741888","0","RangariHollow","0","Rangari Hollow","1116","6721","5636","0","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"7011","1073741888","0","FrostbiteHollowInterrior","0.2","Frostbite Hollow","1116","6720","5637","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","0","0","0","0","0"
"7012","1073758272","0","SleepersLair","0.2","Sleeper's Lair","1116","6720","5638","1144","0","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"7013","1073741888","0","Bloodmaulstronghold","0","Bloodmaul Stronghold","1116","6720","5639","0","1519","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7014","1073741888","0","FrostfireRidgeFinaleCanyon","0","Thunder Pass","1116","6720","5640","1341","1481","0","0","0","0","0","0","0","-1","84","0","92","0","15","0","0","0","0"
"7015","1073741888","0","SpiresDryRegion","0","Spires of Arak","1116","6722","5641","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7016","1073741888","0","SpiresThornyRegion","0","Spires of Arak","1116","6722","5642","1265","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7017","1073741888","0","BlooksOverlook","0","Blook's Overlook","1116","6721","5643","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7018","1140867136","0","RuinsofAtagar","0.2","Ruins of Ata'gar","1116","6720","5644","0","1482","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"7019","1073758272","0","TheGloomspire","0.2","The Gloomspire","1116","6720","5645","1144","1482","0","0","0","0","0","0","0","-1","0","0","92","0","15","0","0","0","0"
"7020","1075839040","0","RetributionPoint","0","Retribution Point","1116","6662","5646","0","1502","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7021","1073741888","0","TheBurningFront","0","The Burning Front","1116","6662","5647","1305","1499","0","0","0","0","0","0","0","-1","84","0","0","0","15","0","0","0","0"
"7022","1073741888","0","TestZone","0.2","[PH] Test Zone","1116","6756","5648","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7023","1073741888","0","PHTestZone2","0.2","[PH] Test Zone 2","1116","6756","5649","1144","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7024","1073741888","0","IceblisterDen","0","Iceblister Den","1116","6720","5650","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7025","540736","0","TanaanJungleIntro","0","Tanaan Jungle","1265","0","5651","1172","1430","0","0","0","0","0","0","675","-1","84","0","0","0","13","0","0","0","0"
"7026","1073758272","0","OkrillonHold","0","Okril'lon Hold","0","4","5652","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"7028","1073758272","0","TheForgeGrounds","0","The Forge Grounds","0","4","5653","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"7029","1075839040","0","ExarchsRefuge","0","Exarch's Refuge","1116","6662","5654","0","1502","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7030","1073758272","0","DreadmaulRise","0","Dreadmaul Rise","0","4","5655","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"7031","1073741888","0","Skettis","0","Skettis","1116","6722","5656","1274","1467","0","0","0","0","0","0","0","-1","84","0","97","0","15","0","0","0","0"
"7032","1073741888","0","AltarofAdal","0","Garden of K'ure","1116","6662","5657","0","1503","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7033","1073741888","0","DarkspearsEdge","0.2","Darkspear's Edge","1116","6720","5658","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7034","1073741888","0","DreadtalonPeak","0","Dreadtalon Peak","1116","6722","5659","0","0","0","0","0","0","0","0","0","-1","0","0","97","0","15","0","0","0","0"
"7035","1073741888","0","Ravenskar","0","Ravenskar","1116","6722","5660","0","0","0","0","0","0","0","0","0","-1","0","0","97","0","15","0","0","0","0"
"7036","1073741888","0","VeilTerokk","0","Veil Terokk","1116","6722","5661","0","1467","0","0","0","0","0","0","0","-1","0","0","97","0","15","0","0","0","0"
"7037","1073741888","0","TheDarkPortal","0","The Dark Portal","1265","7025","5662","1222","1430","1121","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7038","1073741888","0","HeartbloodTangle","0","Heartblood Tangle","1265","7025","5663","1225","1431","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7039","1073741888","0","TheBleedingAltar","0","The Bleeding Altar","1265","7025","5664","1172","1431","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7040","1073741888","0","KargathonTrainingGrounds","0","Kargathar Proving Grounds","1265","7025","5665","1225","1432","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7041","1073741888","0","Heartblood","0","Heartblood","1265","7025","5666","1172","1431","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7042","1073741888","1","UmbralMines","0","Umbral Halls","1265","7025","5667","0","1435","0","0","0","0","0","0","0","-1","0","0","0","0","13","0","0","0","0"
"7043","1073741888","0","BlackhollowQuarry","0","Blackrock Quarry","1265","7025","5668","1224","1433","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7044","1073741888","0","LoktarMarch","0","The Path of Glory","1265","7025","5669","1317","1434","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7045","1073741888","0","IronBastion","0","Iron Bastion","1265","7025","5670","1223","1434","0","0","0","0","0","0","0","-1","84","0","0","0","13","0","0","0","0"
"7046","1073741888","0","PHFungalSkettisRuins","0","Lost Veil Anzu","1116","6722","5671","400","1454","0","0","0","0","0","0","0","-1","0","0","97","0","15","0","0","0","0"
"7047","1073741888","0","ForbiddenGlacier","0","Forbidden Glacier","1116","6720","5672","0","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7048","1073741888","0","BloodthornHill","0","Bloodthorn Hill","1116","6719","5673","1179","1454","0","0","0","0","0","0","0","-1","0","0","91","0","15","0","0","0","0"
"7049","1073741888","0","TheNightmarsh","0","The Nightmarsh","1116","6719","5674","1150","1460","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"7051","1073741888","0","DyvariOvergrowth","0","Dyvari Overgrowth","1116","6719","5676","1150","1460","0","0","0","0","0","0","0","-1","96","0","91","0","15","0","0","0","0"
"7052","1073741888","0","Sabermaw","0","Sabermaw","1116","6755","5677","1217","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7053","0","0","RemainsofXandros","0","Remains of Xandros","1268","0","5678","733","0","0","0","0","0","0","0","0","-1","84","0","0","0","15","0","0","0","0"
"7054","1073741888","0","BladesEdgeMountain","0.6","Blade's Edge Mountain","1116","6720","5679","1147","1481","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7055","1073741888","0","SouthwindCliffs","0.2","Southwind Cliffs","1116","6720","5680","1146","0","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7056","1073741888","0","WarsongLookout","0","Warsong Lookout","1116","6755","5681","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7057","1073741888","0","Golgor","0","Gol'gor","1116","6755","5682","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7058","1073741888","0","TheBleedingMountain","0.2","The Bleeding Mountain","1116","6720","5683","1144","1481","0","0","0","0","0","0","0","-1","0","0","100","0","15","0","0","0","0"
"7059","1073741888","0","Worvar","0","Wor'var","1116","6755","5684","1192","0","0","0","0","0","0","0","0","-1","96","0","0","0","15","0","0","0","0"
"7060","1073741888","0","HemetsHappyHuntingGrounds","0","Hemet's Happy Hunting Grounds","1116","6755","5685","1192","0","0","0","0","0","0","0","0","-1","96","0","99","0","15","0","0","0","0"
"7061","1073741888","0","YrelsWatch","0","Yrel's Watch","1116","6755","5686","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7062","1073741888","0","TheBurningGlacier","0","The Burning Glacier","1116","6720","5687","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","15","0","0","0","0"
"7063","1073741888","0","RiversidePost","0","Riverside Post","1116","6755","5688","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7064","1073741824","0","TheStonesofProphecy","0","The Stones of Prophecy","1116","6755","5689","1192","0","0","0","0","0","0","0","0","-1","96","0","100","0","15","0","0","0","0"
"7065","1073741888","0","Lokrath","0","Lok-rath","1116","6755","5690","1192","1491","0","0","0","0","0","0","0","-1","96","0","100","0","15","0","0","0","0"
"7066","1073741824","0","NagrandCorral","0","Nagrand Corral","1116","6755","5691","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"7067","1073741888","0","MargoksOverwatch","0","Mar'gok's Overwatch","1116","6755","5692","1217","1489","0","0","0","0","0","0","0","-1","96","0","100","0","15","0","0","0","0"
"7068","1073741888","0","Grommashar","0","Grommashar","1116","6755","5693","1219","1491","0","0","0","0","0","0","0","-1","96","0","99","0","15","0","0","0","0"
"7069","1073741888","0","GatesofGrommashar","0","Gates of Grommashar","1116","6755","5694","1219","1491","0","0","0","0","0","0","0","-1","96","0","0","0","15","0","0","0","0"
"7070","1073741888","0","IronfistHarbor","0","Ironfist Harbor","1116","6755","5695","996","1493","0","0","0","0","0","0","1232","-1","0","0","99","0","15","0","0","0","0"
"7071","1073741888","0","SnarlpawLedge","0","Snarlpaw Ledge","1116","6755","5696","1192","0","0","0","0","0","0","0","0","-1","96","0","99","0","15","0","0","0","0"
"7072","1073741888","0","AncestralGroundsDraenor","0","Ancestral Grounds","1116","6755","5697","1217","1497","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7073","1073741888","0","TheRingofTrialsDraenor","0","The Ring of Trials","1116","6755","5698","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
"7074","1073741888","0","TelaarDraenor","0","Telaar","1116","6755","5699","1192","0","0","0","0","0","0","0","0","-1","96","0","98","0","15","0","0","0","0"
