Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18_0,Unknown18_1,Unknown19,Unknown20,Unknown21_0,Unknown21_1,Unknown22,Unknown23,Unknown24_0,Unknown24_1,Unknown24_2,Unknown24_3,Unknown24_4,Unknown24_5,Unknown24_6,Unknown24_7,Unknown25,Unknown26_0,Unknown26_1,Unknown26_2,Unknown27,Unknown28
"4526","3221360679","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16186","0","0","0","0","0","0","0","0","0","0","0"
"4527","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16187","0","0","0","0","0","0","0","0","0","0","0"
"4528","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16188","0","0","0","0","0","0","0","0","0","0","0"
"4529","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","16190","0","0","0","0","0","0","0","0","0","0"
"4530","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16191","0","0","0","0","0","0","0","0","0","0","0"
"4531","1073872928","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16192","0","0","0","0","0","0","0","0","0","0","0"
"4532","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","16193","0","0","0","0","0","0","0","0","0","0"
"4533","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16194","0","0","0","0","0","0","0","0","0","0","0"
"4534","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16195","16196","16197","16198","16199","16200","0","0","0","258","0","0"
"4535","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16201","0","0","0","0","0","0","0","0","0","0","0"
"4536","1075314691","0.7853982","0.7853982","-0.6981317","0.6981317","0.1745329","0.5","0.75","0","0.7853982","0.7853982","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16202","0","0","0","0","0","0","0","0","181","0","0"
"4537","1074397184","3.141593","3.141593","0","0","0.7853982","0.01","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16203","0","0","0","0","0","0","0","0","0","0","0"
"4538","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16204","0","0","0","0","0","0","0","0","0","0","0"
"4539","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16205","0","0","0","0","0","0","0","0","0","0","0"
"4544","1077936167","3.141593","3.141593","0","0","0.2617994","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16216","0","0","0","0","0","0","0","0","0","0","0"
"4545","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16217","0","0","0","0","0","0","0","0","0","0","0"
"4546","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16218","0","0","0","0","0","0","0","0","0","0","0"
"4547","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16219","0","0","0","0","0","0","0","0","0","0","0"
"4548","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16220","16221","0","0","0","0","0","0","0","0","0","0"
"4549","1073877287","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16222","0","0","0","0","0","0","0","0","0","0","0"
"4550","1073877287","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16223","0","0","0","0","0","0","0","0","0","0","0"
"4551","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16224","0","0","0","0","0","0","0","0","0","0","0"
"4552","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16225","0","0","0","0","0","0","0","0","0","0","0"
"4553","1073930240","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16226","0","0","0","0","0","0","0","0","0","0","0"
"4554","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16227","0","0","0","0","0","0","0","0","240","0","0"
"4555","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16229","0","0","0","0","0","0","0","0","0","0","0"
"4556","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16230","0","0","0","0","0","0","0","0","0","0","0"
"4557","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16231","0","0","0","0","0","0","0","0","0","0","0"
"4558","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16232","16233","16234","0","0","0","0","0","0","0","0","0"
"4559","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16235","0","0","0","0","0","0","0","0","0","0","0"
"4560","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16236","0","0","0","0","0","0","0","0","0","0","0"
"4561","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16237","0","0","0","0","0","0","0","0","0","0","0"
"4562","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16238","0","0","0","0","0","0","0","0","0","0","0"
"4563","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16239","0","0","0","0","0","0","0","0","0","0","0"
"4564","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16240","0","0","0","0","0","0","0","0","0","0","0"
"4565","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16241","16242","16243","16244","16245","0","0","0","0","0","0","0"
"4570","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16256","16257","0","0","0","0","0","0","0","0","0","0"
"4571","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16258","0","0","0","0","0","0","0","0","0","0","0"
"4572","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16259","0","0","0","0","0","0","0","0","0","0","0"
"4573","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16260","0","0","0","0","0","0","0","0","0","0","0"
"4574","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16261","0","0","0","0","0","0","0","0","0","0","0"
"4575","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16262","0","0","0","0","0","0","0","0","0","0","0"
"4576","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16263","0","0","0","0","0","0","0","0","0","0","0"
"4577","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16264","0","0","0","0","0","0","0","0","0","0","0"
"4578","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16265","16266","0","0","0","0","0","0","0","0","0","0"
"4579","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16267","0","0","0","0","0","0","0","0","0","0","0"
"4580","1073872928","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16268","16269","0","0","0","0","0","0","0","0","0","0"
"4581","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16270","16271","0","0","0","0","0","0","0","0","0","0"
"4582","1073741825","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16272","0","0","0","0","0","0","0","0","0","0","0"
"4583","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16273","16274","0","0","0","0","0","0","0","0","0","0"
"4584","1074790400","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","257","0","0"
"4585","1610805287","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16277","0","0","0","0","0","0","0","0","0","0","0"
"4586","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16278","0","0","0","0","0","0","0","0","0","0","0"
"4587","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16279","0","0","0","0","0","0","0","0","0","0","0"
"4592","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16290","16291","0","0","0","0","0","0","0","0","0","0"
"4593","1082529399","3.141593","3.141593","0.1745329","0.8726646","0.5235988","1","1.5","0.08726646","0","0","1.5","1.5","1.5","100","0.5","0.5","1","1","1","SPELLS\TEXTURES\TARGET_LINE.BLP","INTERFACE\VEHICLES\RETICLE.BLP","INTERFACE\VEHICLES\VEHICLE_TARGET_01.mdx","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","5","0.08726646","16292","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4594","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16293","0","0","0","0","0","0","0","0","0","0","0"
"4595","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16294","0","0","0","0","0","0","0","0","0","0","0"
"4596","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16295","0","0","0","0","0","0","0","0","0","0","0"
"4597","1073930240","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16296","0","0","0","0","0","0","0","0","0","0","0"
"4598","1073930240","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16297","0","0","0","0","0","0","0","0","0","0","0"
"4599","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16298","16299","0","0","0","0","0","0","0","0","0","0"
"4600","1074004040","3.141593","3.141593","-1.396263","1.396263","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16300","0","0","0","0","0","0","0","0","0","0","0"
"4601","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16301","0","0","0","0","0","0","0","0","0","0","0"
"4602","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16302","0","0","0","0","0","0","0","0","0","0","0"
"4603","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16303","0","0","0","0","0","0","0","0","0","0","0"
"4604","1835074","0.7853982","0.7853982","-0.6981317","0.6981317","0.1745329","0.5","0.75","0","0.7853982","0.7853982","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16304","0","0","0","0","0","0","0","0","181","0","0"
"4605","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16305","0","0","0","0","0","0","0","0","0","0","0"
"4606","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16307","16308","16309","0","0","0","0","0","0","0","0","0"
"4607","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16310","0","0","0","0","0","0","0","0","0","0","0"
"4608","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16311","0","0","0","0","0","0","0","0","0","0","0"
"4609","1073741856","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16312","0","0","0","0","0","0","0","0","0","0","0"
"4610","1074004040","3.141593","3.141593","-1.396263","1.396263","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16314","0","0","0","0","0","0","0","0","0","0","0"
"4611","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16315","0","0","0","0","0","0","0","0","0","0","0"
"4613","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16319","0","0","0","0","0","0","0","0","0","0","0"
"4614","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16320","16321","0","0","0","0","0","0","0","0","0","0"
"4615","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16322","0","0","0","0","0","0","0","0","0","0","0"
"4616","1073745967","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16323","16324","0","0","0","0","0","0","0","0","0","0"
"4621","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16339","0","0","0","0","0","0","0","0","0","0","0"
"4622","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16336","0","0","0","0","0","0","0","0","0","0","0"
"4623","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16337","0","0","0","0","0","0","0","0","0","0","0"
"4624","1610616871","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16338","0","0","0","0","0","0","0","0","0","0","0"
"4625","1610616871","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","16340","0","0","0","0","0","0","0","0","0","0","0"
