Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"113809","0","0","0","0","0","0","0","100","2","0"
"113945","0","0","0","0","0","0","0","100","2","0"
"114961","0","0","0","0","0","0","0","100","2","0"
"115337","0","0","0","0","0","0","0","100","2","0"
"115860","0","0","0","0","0","0","0","100","2","0"
"115927","0","0","0","0","0","0","0","100","2","0"
"115929","0","0","0","0","0","0","0","100","2","0"
"116271","0","0","0","0","0","0","0","100","2","0"
"116275","0","0","0","0","0","0","0","100","2","0"
"116413","0","0","0","0","0","0","0","100","2","0"
"116423","0","0","0","0","0","0","0","100","2","0"
"116430","0","0","0","0","0","0","0","100","2","0"
"116476","0","0","0","0","0","0","0","100","2","0"
"116491","0","0","0","0","0","0","0","100","2","0"
"116500","0","0","0","0","0","0","0","100","2","0"
"116507","0","0","0","0","0","0","0","100","2","0"
"116629","0","0","0","0","0","0","0","100","2","0"
"116630","0","0","0","0","0","0","0","100","2","0"
"116866","0","0","0","0","0","0","0","100","2","0"
"116867","0","0","0","0","0","0","0","100","2","0"
"116993","0","0","0","0","0","0","0","100","2","0"
"117272","0","0","0","0","0","0","0","100","2","0"
"117273","0","0","0","0","0","0","0","100","2","0"
"117308","0","0","0","0","0","0","0","100","2","0"
"117309","0","0","0","0","0","0","0","100","2","0"
"117326","0","0","0","0","0","0","0","100","2","0"
"117472","0","0","0","0","0","0","0","100","2","0"
"117850","0","0","0","0","0","0","0","100","2","0"
"118144","0","0","0","0","0","0","0","100","2","0"
"118170","0","0","0","0","0","0","0","100","2","0"
"118725","0","0","0","0","0","0","0","100","2","0"
"118762","0","0","0","0","0","0","0","100","2","0"
"118836","0","0","0","0","0","0","0","100","2","0"
"119197","0","0","0","0","0","0","0","100","2","0"
"119238","0","0","0","0","0","0","0","100","2","0"
"119268","0","0","0","0","0","0","0","100","2","0"
"119277","0","0","0","0","0","0","0","100","2","0"
"119710","0","0","0","0","0","0","0","100","2","0"
"119779","0","0","0","0","0","0","0","100","2","0"
"120343","0","0","0","0","0","0","0","100","2","0"
"120519","0","0","0","0","0","0","0","100","2","0"
"120520","0","0","0","0","0","0","0","100","2","0"
"120528","0","0","0","0","0","0","0","100","2","0"
"120729","0","0","0","0","0","0","0","100","2","0"
"121065","0","0","0","0","0","0","0","100","2","0"
"121066","0","0","0","0","0","0","0","100","2","0"
"121274","0","0","0","0","0","0","0","100","2","0"
"121275","0","0","0","0","0","0","0","100","2","0"
"122240","0","0","0","0","0","0","0","100","2","0"
"122242","0","0","0","0","0","0","0","100","2","0"
"122460","0","0","0","0","0","0","0","100","2","0"
"122638","0","0","0","0","0","0","0","100","2","0"
"122710","0","0","0","0","0","0","0","100","2","0"
"123131","0","0","0","0","0","0","0","100","2","0"
"123133","0","0","0","0","0","0","0","100","2","0"
"124311","0","0","0","0","0","0","0","100","2","0"
"125063","0","0","0","0","0","0","0","100","2","0"
"125078","0","0","0","0","0","0","0","100","2","0"
"125082","0","0","0","0","0","0","0","100","2","0"
"125164","0","0","0","0","0","0","0","100","2","0"
"125165","0","0","0","0","0","0","0","100","2","0"
"125166","0","0","0","0","0","0","0","100","2","0"
"125170","0","0","0","0","0","0","0","100","2","0"
"125171","0","0","0","0","0","0","0","100","2","0"
"125196","0","0","0","0","0","0","0","100","2","0"
"125207","0","0","0","0","0","0","0","100","2","0"
"125208","0","0","0","0","0","0","0","100","2","0"
"125209","0","0","0","0","0","0","0","100","2","0"
"125211","0","0","0","0","0","0","0","100","2","0"
"125217","0","0","0","0","0","0","0","100","2","0"
"125220","0","0","0","0","0","0","0","100","2","0"
"125317","0","0","0","0","0","0","0","100","2","0"
"125321","0","0","0","0","0","0","0","100","2","0"
"125402","0","0","0","0","0","0","0","100","2","0"
"125404","0","0","0","0","0","0","0","100","2","0"
"125534","0","0","0","0","0","0","0","100","2","0"
"125535","0","0","0","0","0","0","0","100","2","0"
"126106","0","0","0","0","0","0","0","100","2","0"
"126323","0","0","0","0","0","0","0","100","2","0"
"126334","0","0","0","0","0","0","0","100","2","0"
"126337","0","0","0","0","0","0","0","100","2","0"
"126342","0","0","0","0","0","0","0","100","2","0"
"126343","0","0","0","0","0","0","0","100","2","0"
"126347","0","0","0","0","0","0","0","100","2","0"
"126358","0","0","0","0","0","0","0","100","2","0"
"126361","0","0","0","0","0","0","0","100","2","0"
"126370","0","0","0","0","0","0","0","100","2","0"
"126374","0","0","0","0","0","0","0","100","2","0"
"127395","0","0","0","0","0","0","0","100","2","0"
"127622","0","0","0","0","0","0","0","100","2","0"
"128030","0","0","0","0","0","0","0","100","2","0"
"128031","0","0","0","0","0","0","0","100","2","0"
"128406","0","0","0","0","0","0","0","100","2","0"
"128435","0","0","0","0","0","0","0","100","2","0"
"128526","0","0","0","0","0","0","0","100","2","0"
"129270","0","0","0","0","0","0","0","100","2","0"
"129273","0","0","0","0","0","0","0","100","2","0"
"129759","0","0","0","0","0","0","0","100","2","0"
"131493","0","0","0","0","0","0","0","100","2","0"
"131529","0","0","0","0","0","0","0","100","2","0"
"131789","0","0","0","0","0","0","0","100","2","0"
"131790","0","0","0","0","0","0","0","100","2","0"
"131791","0","0","0","0","0","0","0","100","2","0"
"132699","0","0","0","0","0","0","0","100","2","0"
"132712","0","0","0","0","0","0","0","100","2","0"
"132719","0","0","0","0","0","0","0","100","2","0"
"132721","0","0","0","0","0","0","0","100","2","0"
"132726","0","0","0","0","0","0","0","100","2","0"
"132731","0","0","0","0","0","0","0","100","2","0"
"132733","0","0","0","0","0","0","0","100","2","0"
"132735","0","0","0","0","0","0","0","100","2","0"
"132736","0","0","0","0","0","0","0","100","2","0"
"132741","0","0","0","0","0","0","0","100","2","0"
"111884","1278","1440","1438","1441","43","32","10","15","0","10"
"111961","1278","1440","1438","1441","43","32","10","15","0","10"
"109028","1341","1550","1557","1555","62","7","21","10","7","1"
"113815","1341","1550","1557","1555","62","7","21","10","7","1"
"116593","1341","1550","1557","1555","62","7","21","10","7","1"
"116850","1341","1550","1557","1555","62","7","21","10","7","1"
"117317","1341","1550","1557","1555","62","7","21","10","7","1"
"118039","1341","1550","1557","1555","62","7","21","10","7","1"
"120521","1341","1550","1557","1555","62","7","21","10","7","1"
"124312","1341","1550","1557","1555","62","7","21","10","7","1"
"125163","1341","1550","1557","1555","62","7","21","10","7","1"
"125193","1341","1550","1557","1555","62","7","21","10","7","1"
"127754","1341","1550","1557","1555","62","7","21","10","7","1"
"128129","1341","1550","1557","1555","62","7","21","10","7","1"
"129782","1341","1550","1557","1555","62","7","21","10","7","1"
"129922","1341","1550","1557","1555","62","7","21","10","7","1"
"129934","1341","1550","1557","1555","62","7","21","10","7","1"
"132000","1341","1550","1557","1555","62","7","21","10","7","1"
"106713","0","0","0","0","4","4","4","88","8","8"
"107519","0","0","0","0","4","4","4","88","8","8"
"108541","0","0","0","0","4","4","4","88","8","8"
"108608","0","0","0","0","4","4","4","88","8","8"
"108694","0","0","0","0","4","4","4","88","8","8"
"110468","0","0","0","0","4","4","4","88","8","8"
"111425","0","0","0","0","4","4","4","88","8","8"
"111431","0","0","0","0","4","4","4","88","8","8"
"111820","0","0","0","0","4","4","4","88","8","8"
"111827","0","0","0","0","4","4","4","88","8","8"
"111991","0","0","0","0","4","4","4","88","8","8"
"111996","0","0","0","0","4","4","4","88","8","8"
"116089","0","0","0","0","4","4","4","88","8","8"
"118730","0","0","0","0","4","4","4","88","8","8"
"118758","0","0","0","0","4","4","4","88","8","8"
"118986","0","0","0","0","4","4","4","88","8","8"
"119286","0","0","0","0","4","4","4","88","8","8"
"128251","0","0","0","0","4","4","4","88","8","8"
"109071","1474","1475","1475","812","39","26","23","12","0","10"
"109136","1474","1475","1475","812","39","26","23","12","0","10"
"109317","1474","1475","1475","812","39","26","23","12","0","10"
"109677","1474","1475","1475","812","39","26","23","12","0","10"
"111424","1485","1485","1485","1485","100","0","0","0","9","8"
"111819","1485","1485","1485","1485","100","0","0","0","9","8"
"111984","1485","1485","1485","1485","100","0","0","0","9","8"
"114060","1485","1485","1485","1485","4","4","4","88","9","8"
"114259","1485","1485","1485","1485","4","4","4","88","9","8"
"106880","1414","1415","1416","705","44","41","13","2","0","16"
"106894","1414","1415","1416","705","44","41","13","2","0","16"
"106907","1414","1415","1416","705","44","41","13","2","0","16"
"106919","1414","1415","1416","705","44","41","13","2","0","16"
"106932","1414","1415","1416","705","44","41","13","2","0","16"
"106945","1414","1415","1416","705","44","41","13","2","0","16"
"106881","1220","1215","1221","1220","8","2","6","84","0","8"
"106895","1220","1215","1221","1220","8","2","6","84","0","8"
"106908","1220","1215","1221","1220","8","2","6","84","0","8"
"106920","1220","1215","1221","1220","8","2","6","84","0","8"
"106933","1220","1215","1221","1220","8","2","6","84","0","8"
"106946","1220","1215","1221","1220","8","2","6","84","0","8"
"106890","1407","1409","1410","1412","16","36","29","19","0","8"
"106904","1407","1409","1410","1412","16","36","29","19","0","8"
"106916","1407","1409","1410","1412","16","36","29","19","0","8"
"106928","1407","1409","1410","1412","16","36","29","19","0","8"
"106941","1407","1409","1410","1412","16","36","29","19","0","8"
"106954","1407","1409","1410","1412","16","36","29","19","0","8"
"107169","1528","1529","1529","1529","40","60","0","0","7","2"
"108622","1528","1529","1529","1529","40","60","0","0","7","2"
"108627","1528","1529","1529","1529","40","60","0","0","7","2"
"109333","1528","1529","1529","1529","40","60","0","0","7","2"
"109344","1528","1529","1529","1529","40","60","0","0","7","2"
"108502","1242","1248","1242","1278","22","21","0","57","0","20"
"108525","1242","1248","1242","1278","22","21","0","57","0","20"
"109377","1242","1248","1242","1278","22","21","0","57","0","20"
"109397","1242","1248","1242","1278","22","21","0","57","0","20"
"119179","1242","1248","1242","1278","22","21","0","57","0","20"
"108488","1524","1525","1526","1526","48","33","19","0","0","3"
"108574","1419","1469","1422","1423","32","19","24","25","0","5"
"110458","1419","1469","1422","1423","32","19","24","25","0","5"
"110529","1419","1469","1422","1423","32","19","24","25","0","5"
"108620","1523","1522","1522","1522","87","13","0","0","0","2"
"108629","1523","1522","1522","1522","87","13","0","0","0","2"
"108692","1523","1522","1522","1522","87","13","0","0","0","2"
"109331","1523","1522","1522","1522","87","13","0","0","0","2"
"109346","1523","1522","1522","1522","87","13","0","0","0","2"
"113705","1452","1452","1455","1453","39","28","18","15","0","8"
"118993","1452","1452","1455","1453","39","28","18","15","0","8"
"121581","1452","1452","1455","1453","39","28","18","15","0","8"
"122905","1452","1452","1455","1453","39","28","18","15","0","8"
"123476","1452","1452","1455","1453","39","28","18","15","0","8"
"126622","1452","1452","1455","1453","39","28","18","15","0","8"
"127235","1452","1452","1455","1453","39","28","18","15","0","8"
"128202","1452","1452","1455","1453","39","28","18","15","0","8"
"108480","1320","1325","1322","1324","8","1","6","1","5","10"
"108503","1320","1325","1322","1324","8","1","6","1","5","10"
"109357","1320","1325","1322","1324","8","1","6","1","5","10"
"108486","1321","1321","1320","1320","36","36","16","12","0","4"
"109362","1321","1321","1320","1320","36","36","16","12","0","4"
"108111","1354","1355","1356","1357","3","3","2","8","9","8"
"108489","1354","1355","1356","1357","3","3","2","8","9","8"
"109373","1376","1374","1374","1376","55","11","10","24","0","3"
"108485","1341","1342","1343","1342","5","6","5","0","0","4"
"108508","1341","1342","1343","1342","5","6","5","0","0","4"
"109361","1341","1342","1343","1342","5","6","5","0","0","4"
"108116","1360","1357","1358","1359","3","8","4","1","5","8"
"108487","1360","1357","1358","1359","3","8","4","1","5","8"
"109002","0","0","0","0","4","4","4","88","4","8"
"108498","1394","1385","1215","854","45","34","11","10","0","5"
"108521","1394","1385","1215","854","45","34","11","10","0","5"
"109372","1394","1385","1215","854","45","34","11","10","0","5"
"108497","1395","1325","1215","1394","40","6","8","46","0","5"
"108520","1395","1325","1215","1394","40","6","8","46","0","5"
"109371","1395","1325","1215","1394","40","6","8","46","0","5"
"108495","1523","1509","1508","1510","61","24","8","7","0","4"
"108518","1523","1509","1508","1510","61","24","8","7","0","4"
"109234","1474","1475","1475","812","39","26","23","12","8","10"
"110132","1474","1475","1475","812","39","26","23","12","8","10"
"128924","1474","1475","1475","812","39","26","23","12","8","10"
"108512","1382","1385","1386","1394","6","2","3","5","5","14"
"109363","1382","1385","1386","1394","6","2","3","5","5","14"
"109387","1382","1385","1386","1394","6","2","3","5","5","14"
"108514","1387","1388","1395","1389","3","5","5","3","5","15"
"109365","1387","1388","1395","1389","3","5","5","3","5","15"
"109389","1387","1388","1395","1389","3","5","5","3","5","15"
"108515","1381","1390","1392","1393","5","6","4","1","8","10"
"109366","1381","1390","1392","1393","5","6","4","1","8","10"
"109390","1381","1390","1392","1393","5","6","4","1","8","10"
"109376","1419","1420","1422","1423","26","29","24","21","0","8"
"109396","1419","1420","1422","1423","26","29","24","21","0","8"
"108540","1419","1469","1422","1423","26","29","24","21","8","3"
"109356","1322","1318","1319","1323","38","25","19","18","0","10"
"109386","1322","1318","1319","1323","38","25","19","18","0","10"
"111302","1523","1509","1518","1510","61","24","8","7","0","4"
"129875","277","278","1224","1223","13","13","50","24","0","3"
"113706","1502","1501","1500","1498","19","24","37","20","0","8"
"118994","1502","1501","1500","1498","19","24","37","20","0","8"
"121582","1502","1501","1500","1498","19","24","37","20","0","8"
"122906","1502","1501","1500","1498","19","24","37","20","0","8"
"123477","1502","1501","1500","1498","19","24","37","20","0","8"
"126623","1502","1501","1500","1498","19","24","37","20","0","8"
"127236","1502","1501","1500","1498","19","24","37","20","0","8"
