Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"206259","0","0","0","8","10","0","7","16","1"
"206260","0","0","0","8","10","0","7","16","2"
"206261","0","0","0","8","10","0","7","16","3"
"206262","0","0","0","8","10","0","7","16","4"
"206263","0","0","0","8","10","0","7","16","5"
"206264","0","0","0","8","10","0","7","16","6"
"206265","0","0","0","8","10","0","7","16","7"
"206266","0","0","0","8","10","0","7","16","8"
"206267","0","0","0","8","10","0","7","16","9"
"206268","0","0","0","8","10","0","7","16","10"
"206269","0","0","0","8","10","0","7","16","11"
"206270","0","0","0","8","10","0","7","16","12"
"206271","0","0","0","8","10","0","7","17","0"
"206272","0","0","0","8","10","0","7","17","1"
"206273","0","0","0","8","10","0","7","17","2"
"206274","0","0","0","8","10","0","7","17","3"
"206275","0","0","0","8","10","0","7","17","4"
"206276","0","0","0","8","10","0","7","17","5"
"206277","0","0","0","8","10","0","7","17","6"
"206278","0","0","0","8","10","0","7","17","7"
"206279","0","0","0","8","10","0","7","17","8"
"206280","0","0","0","8","10","0","7","17","9"
"206281","0","0","0","8","10","0","7","17","10"
"206282","0","0","0","8","10","0","7","17","11"
"206283","0","0","0","8","10","0","7","17","12"
"206284","0","0","0","8","10","0","7","18","0"
"206285","0","0","0","8","10","0","7","18","1"
"206286","0","0","0","8","10","0","7","18","2"
"206287","0","0","0","8","10","0","7","18","3"
"206288","0","0","0","8","10","0","7","18","4"
"206289","0","0","0","8","10","0","7","18","5"
"206290","0","0","0","8","10","0","7","18","6"
"206291","0","0","0","8","10","0","7","18","7"
"206292","0","0","0","8","10","0","7","18","8"
"206293","0","0","0","8","10","0","7","18","9"
"206294","0","0","0","8","10","0","7","18","10"
"206295","0","0","0","8","10","0","7","18","11"
"206296","0","0","0","8","10","0","7","18","12"
"206297","0","0","0","8","10","0","7","19","0"
"206298","0","0","0","8","10","0","7","19","1"
"206299","0","0","0","8","10","0","7","19","2"
"206300","0","0","0","8","10","0","7","19","3"
"206301","0","0","0","8","10","0","7","19","4"
"206302","0","0","0","8","10","0","7","19","5"
"206303","0","0","0","8","10","0","7","19","6"
"206304","0","0","0","8","10","0","7","19","7"
"206305","0","0","0","8","10","0","7","19","8"
"206306","0","0","0","8","10","0","7","19","9"
"206307","0","0","0","8","10","0","7","19","10"
"206308","0","0","0","8","10","0","7","19","11"
"206309","0","0","0","8","10","0","7","19","12"
"206310","0","207219","0","65","10","1","6","0","0"
"206311","208006","0","214823","17","10","1","8","0","0"
"206312","207434","207453","0","17","10","1","9","0","0"
"206313","0","207220","0","65","10","1","6","0","1"
"206314","0","207221","0","65","10","1","6","0","2"
"206315","0","207222","0","65","10","1","6","0","3"
"206316","0","207238","0","65","10","1","6","1","0"
"206317","0","207239","0","65","10","1","6","1","1"
"206318","0","207240","0","65","10","1","6","1","2"
"206319","0","207241","0","65","10","1","6","1","3"
"206320","0","207248","0","65","10","1","6","2","0"
"206321","0","207249","0","65","10","1","6","2","1"
"206322","0","207250","0","65","10","1","6","2","2"
"206323","0","207251","0","65","10","1","6","2","3"
"206324","207435","207454","0","17","10","1","9","0","1"
"206325","207436","207455","0","17","10","1","9","0","2"
"206326","207437","207456","0","17","10","1","9","0","3"
"206327","208052","0","214824","17","10","1","8","0","1"
"206328","208053","0","214825","17","10","1","8","0","2"
"206329","208054","0","214826","17","10","1","8","0","3"
"206330","208006","0","214823","17","10","1","8","1","0"
"206331","208052","0","214824","17","10","1","8","1","1"
"206332","208053","0","214825","17","10","1","8","1","2"
"206333","208054","0","214826","17","10","1","8","1","3"
"206334","208006","0","214823","17","10","1","8","2","0"
"206335","208052","0","214824","17","10","1","8","2","1"
"206336","208053","0","214825","17","10","1","8","2","2"
"206337","208054","0","214826","17","10","1","8","2","3"
"206338","207472","0","0","17","10","1","5","0","0"
"206339","207473","0","0","17","10","1","5","0","1"
"206340","207474","0","0","17","10","1","5","0","2"
"206341","207475","0","0","17","10","1","5","0","3"
"206342","207476","0","0","17","10","1","5","0","4"
"206343","207477","0","0","17","10","1","5","0","5"
"206344","207478","0","0","17","10","1","5","0","6"
"206345","207479","0","0","17","10","1","5","0","7"
"206346","207480","0","0","17","10","1","5","0","8"
"206347","207481","0","0","17","10","1","5","0","9"
"206348","0","207223","0","65","10","1","6","0","4"
"206349","0","207224","0","65","10","1","6","0","5"
"206350","0","207225","0","65","10","1","6","0","6"
"206351","0","207226","0","65","10","1","6","0","7"
"206352","0","207227","0","65","10","1","6","0","8"
"206353","0","207228","0","65","10","1","6","0","9"
"206354","0","207242","0","65","10","1","6","1","4"
"206355","0","207243","0","65","10","1","6","1","5"
"206356","0","207244","0","65","10","1","6","1","6"
"206357","0","207245","0","65","10","1","6","1","7"
"206358","0","207246","0","65","10","1","6","1","8"
"206359","0","207247","0","65","10","1","6","1","9"
"206360","0","207252","0","65","10","1","6","2","4"
"206361","0","207253","0","65","10","1","6","2","5"
"206362","0","207254","0","65","10","1","6","2","6"
"206363","0","207255","0","65","10","1","6","2","7"
"206364","0","207256","0","65","10","1","6","2","8"
"206365","0","207257","0","65","10","1","6","2","9"
"206366","207438","207457","0","17","10","1","9","0","4"
"206367","207439","207458","0","17","10","1","9","0","5"
"206368","207440","207459","0","17","10","1","9","0","6"
"206369","207441","207460","0","17","10","1","9","0","7"
"206370","207442","207461","0","17","10","1","9","0","8"
"206371","207443","207462","0","17","10","1","9","0","9"
"206372","0","207258","0","65","10","1","6","3","0"
"206373","0","207259","0","65","10","1","6","3","1"
"206374","0","207260","0","65","10","1","6","3","2"
"206375","0","207261","0","65","10","1","6","3","3"
"206376","0","207262","0","65","10","1","6","3","4"
"206377","0","207263","0","65","10","1","6","3","5"
"206378","0","207264","0","65","10","1","6","3","6"
"206379","0","0","0","65","10","1","6","3","7"
"206380","0","207266","0","65","10","1","6","3","8"
"206381","0","207267","0","65","10","1","6","3","9"
"206382","0","207271","0","65","10","1","6","4","0"
"206383","0","207272","0","65","10","1","6","4","1"
"206384","0","207273","0","65","10","1","6","4","2"
"206385","0","207274","0","65","10","1","6","4","3"
"206386","0","207275","0","65","10","1","6","4","4"
"206387","0","207276","0","65","10","1","6","4","5"
"206388","0","207277","0","65","10","1","6","4","6"
"206389","0","207278","0","65","10","1","6","4","7"
"206390","0","207279","0","65","10","1","6","4","8"
"206391","0","207280","0","65","10","1","6","4","9"
"206392","0","207281","0","65","10","1","6","5","0"
"206393","0","207282","0","65","10","1","6","5","1"
"206394","0","207283","0","65","10","1","6","5","2"
"206395","0","207284","0","65","10","1","6","5","3"
"206396","0","207285","0","65","10","1","6","5","4"
"206397","0","207286","0","65","10","1","6","5","5"
"206398","0","207287","0","65","10","1","6","5","6"
"206399","0","207288","0","65","10","1","6","5","7"
"206400","0","207289","0","65","10","1","6","5","8"
"206401","0","207290","0","65","10","1","6","5","9"
"206402","0","207291","0","1","10","1","6","6","0"
"206403","0","207292","0","1","10","1","6","6","1"
"206404","0","207293","0","1","10","1","6","6","2"
"206405","0","207294","0","1","10","1","6","6","3"
"206406","0","207295","0","1","10","1","6","6","4"
"206407","0","207296","0","1","10","1","6","6","5"
"206408","0","207297","0","1","10","1","6","6","6"
"206409","0","207298","0","1","10","1","6","6","7"
"206410","0","207299","0","1","10","1","6","6","8"
"206411","0","207300","0","1","10","1","6","6","9"
"206412","0","207301","0","1","10","1","6","7","0"
"206413","0","207302","0","1","10","1","6","7","1"
"206414","0","207303","0","1","10","1","6","7","2"
"206415","0","207304","0","1","10","1","6","7","3"
"206416","0","207305","0","1","10","1","6","7","4"
"206417","0","207306","0","1","10","1","6","7","5"
"206418","0","207307","0","1","10","1","6","7","6"
"206419","0","207308","0","1","10","1","6","7","7"
"206420","0","207309","0","1","10","1","6","7","8"
"206421","0","207310","0","1","10","1","6","7","9"
"206422","0","207311","0","1","10","1","6","8","0"
"206423","0","207312","0","1","10","1","6","8","1"
"206424","0","207313","0","1","10","1","6","8","2"
"206425","0","207314","0","1","10","1","6","8","3"
"206426","0","207315","0","1","10","1","6","8","4"
"206427","0","207316","0","1","10","1","6","8","5"
"206428","0","207317","0","1","10","1","6","8","6"
"206429","0","207318","0","1","10","1","6","8","7"
"206430","0","207319","0","1","10","1","6","8","8"
"206431","0","207320","0","1","10","1","6","8","9"
"206432","0","207324","0","1","10","1","6","9","0"
"206433","0","207325","0","1","10","1","6","9","1"
"206434","0","207326","0","1","10","1","6","9","2"
"206435","0","207327","0","1","10","1","6","9","3"
"206436","0","207328","0","1","10","1","6","9","4"
"206437","0","207329","0","1","10","1","6","9","5"
"206438","0","207330","0","1","10","1","6","9","6"
"206439","0","207331","0","1","10","1","6","9","7"
"206440","0","207332","0","1","10","1","6","9","8"
"206441","0","207333","0","1","10","1","6","9","9"
"206442","208055","0","214827","17","10","1","8","0","4"
"206443","208056","0","214828","17","10","1","8","0","5"
"206444","208057","0","214829","17","10","1","8","0","6"
"206445","208058","0","214830","17","10","1","8","0","7"
"206446","208059","0","214831","17","10","1","8","0","8"
"206447","208060","0","214832","17","10","1","8","0","9"
"206448","208055","0","214827","17","10","1","8","1","4"
"206449","208056","0","214828","17","10","1","8","1","5"
"206450","208057","0","214829","17","10","1","8","1","6"
"206451","208058","0","214830","17","10","1","8","1","7"
"206452","208059","0","214831","17","10","1","8","1","8"
"206453","208060","0","214832","17","10","1","8","1","9"
"206454","208055","0","214827","17","10","1","8","2","4"
"206455","208056","0","214828","17","10","1","8","2","5"
"206456","208057","0","214829","17","10","1","8","2","6"
"206457","208058","0","214830","17","10","1","8","2","7"
"206458","208059","0","214831","17","10","1","8","2","8"
"206459","208060","0","214832","17","10","1","8","2","9"
"206460","208006","0","214823","17","10","1","8","3","0"
"206461","208052","0","214824","17","10","1","8","3","1"
"206462","208053","0","214825","17","10","1","8","3","2"
"206463","208054","0","214826","17","10","1","8","3","3"
"206464","208055","0","214827","17","10","1","8","3","4"
"206465","208056","0","214828","17","10","1","8","3","5"
"206466","208057","0","214829","17","10","1","8","3","6"
"206467","208058","0","214830","17","10","1","8","3","7"
"206468","208059","0","214831","17","10","1","8","3","8"
"206469","208060","0","214832","17","10","1","8","3","9"
"206470","208006","0","214823","17","10","1","8","4","0"
"206471","208052","0","214824","17","10","1","8","4","1"
"206472","208053","0","214825","17","10","1","8","4","2"
"206473","208054","0","214826","17","10","1","8","4","3"
"206474","208055","0","214827","17","10","1","8","4","4"
"206475","208056","0","214828","17","10","1","8","4","5"
"206476","208057","0","214829","17","10","1","8","4","6"
"206477","208058","0","214830","17","10","1","8","4","7"
"206478","208059","0","214831","17","10","1","8","4","8"
"206479","208060","0","214832","17","10","1","8","4","9"
"206480","208006","0","214823","17","10","1","8","5","0"
"206481","208052","0","214824","17","10","1","8","5","1"
"206482","208053","0","214825","17","10","1","8","5","2"
"206483","208054","0","214826","17","10","1","8","5","3"
"206484","208055","0","214827","17","10","1","8","5","4"
"206485","208056","0","214828","17","10","1","8","5","5"
"206486","208057","0","214829","17","10","1","8","5","6"
"206487","208058","0","214830","17","10","1","8","5","7"
"206488","208059","0","214831","17","10","1","8","5","8"
"206489","208060","0","214832","17","10","1","8","5","9"
"206490","208006","0","214823","17","10","1","8","6","0"
"206491","208052","0","214824","17","10","1","8","6","1"
"206492","208053","0","214825","17","10","1","8","6","2"
"206493","208054","0","214826","17","10","1","8","6","3"
"206494","208055","0","214827","17","10","1","8","6","4"
"206495","208056","0","214828","17","10","1","8","6","5"
"206496","208057","0","214829","17","10","1","8","6","6"
"206497","208058","0","214830","17","10","1","8","6","7"
"206498","208059","0","214831","17","10","1","8","6","8"
"206499","208060","0","214832","17","10","1","8","6","9"
"206500","208006","0","214823","17","10","1","8","7","0"
"206501","208052","0","214824","17","10","1","8","7","1"
"206502","208053","0","214825","17","10","1","8","7","2"
"206503","208054","0","214826","17","10","1","8","7","3"
"206504","208055","0","214827","17","10","1","8","7","4"
"206505","208056","0","214828","17","10","1","8","7","5"
"206506","208057","0","214829","17","10","1","8","7","6"
"206507","208058","0","214830","17","10","1","8","7","7"
"206508","208059","0","214831","17","10","1","8","7","8"
"206509","208060","0","214832","17","10","1","8","7","9"
"206510","208006","0","214823","17","10","1","8","8","0"
"206511","208052","0","214824","17","10","1","8","8","1"
"206512","208053","0","214825","17","10","1","8","8","2"
"206513","208054","0","214826","17","10","1","8","8","3"
"206514","208055","0","214827","17","10","1","8","8","4"
"206515","208056","0","214828","17","10","1","8","8","5"
"206516","208057","0","214829","17","10","1","8","8","6"
"206517","208058","0","214830","17","10","1","8","8","7"
"206518","208059","0","214831","17","10","1","8","8","8"
"206519","208060","0","214832","17","10","1","8","8","9"
"206520","208006","0","214823","17","10","1","8","9","0"
"206521","208052","0","214824","17","10","1","8","9","1"
"206522","208053","0","214825","17","10","1","8","9","2"
"206523","208054","0","214826","17","10","1","8","9","3"
"206524","208055","0","214827","17","10","1","8","9","4"
"206525","208056","0","214828","17","10","1","8","9","5"
"206526","208057","0","214829","17","10","1","8","9","6"
"206527","208058","0","214830","17","10","1","8","9","7"
"206528","208059","0","214831","17","10","1","8","9","8"
"206529","208060","0","214832","17","10","1","8","9","9"
"206530","208006","0","214823","17","10","1","8","10","0"
"206531","208052","0","214824","17","10","1","8","10","1"
"206532","208053","0","214825","17","10","1","8","10","2"
"206533","208054","0","214826","17","10","1","8","10","3"
"206534","208055","0","214827","17","10","1","8","10","4"
"206535","208056","0","214828","17","10","1","8","10","5"
"206536","208057","0","214829","17","10","1","8","10","6"
"206537","208058","0","214830","17","10","1","8","10","7"
"206538","208059","0","214831","17","10","1","8","10","8"
