Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"1609","0.301273","0.768225","The Four Horsemen","","58","535","0","754","-1","0","8"
"1610","0.541192","0.416887","Patchwerk","Patchwerk want to play!","56","535","0","754","-1","0","9"
"1611","0.615762","0.531547","Grobbulus","","56","535","0","754","-1","0","10"
"1612","0.462924","0.438272","Gluth","","56","535","0","754","-1","0","11"
"1613","0.265857","0.145792","Thaddius","","56","535","0","754","-1","0","12"
"1614","0.565133","0.675014","Sapphiron","","73","535","0","754","-1","0","13"
"1615","0.365324","0.223293","Kel'Thuzad","","73","535","0","754","-1","0","14"
"1616","0.505736","0.477055","Sartharion","","0","531","0","755","-1","0","0"
"1617","0.384321","0.498566","Malygos","","61","527","0","756","-1","0","0"
"1618","0.511514","0.527373","The Northrend Beasts","","94","543","0","757","-1","0","0"
"1619","0.463713","0.40548","Lord Jaraxxus","","94","543","0","757","-1","0","1"
"1620","0.42834","0.527373","Champions of the Alliance","","94","543","0","757","-1","8","2"
"1621","0.42834","0.527373","Champions of the Horde","","94","543","0","757","-1","4","2"
"1622","0.463713","0.649266","Twin Val'kyr","","94","543","0","757","-1","0","3"
"1623","0.532546","0.355289","Anub'arak","","95","543","0","757","-1","0","4"
"1624","0.391055","0.593338","Lord Marrowgar","","103","604","0","758","-1","0","0"
"1625","0.391055","0.86998","Lady Deathwhisper","","103","604","0","758","-1","0","1"
"1626","0.219927","0.550191","Icecrown Gunship Battle","","104","604","0","758","-1","4","2"
"1627","0.6905","0.550191","Icecrown Gunship Battle","","104","604","0","758","-1","8","2"
"1628","0.515422","0.21606","Deathbringer Saurfang","","105","604","0","758","-1","0","3"
"1629","0.198978","0.654874","Festergut","","107","604","0","758","-1","0","4"
"1630","0.198978","0.418259","Rotface","","107","604","0","758","-1","0","5"
"1631","0.131101","0.532982","Professor Putricide","","107","604","0","758","-1","0","6"
"1632","0.52016","0.141491","Blood Prince Council","","107","604","0","758","-1","0","7"
"1633","0.511599","0.435467","Blood-Queen Lana'thel","","108","604","0","758","-1","0","8"
"1634","0.766814","0.736678","Valithria Dreamwalker","","107","604","0","758","-1","0","9"
"1635","0.366325","0.231898","Sindragosa","","106","604","0","758","-1","0","10"
"1636","0.499296","0.528743","The Lich King","","109","604","0","758","-1","0","11"
"1637","0.493308","0.386712","Flame Leviathan","","0","529","0","759","-1","0","0"
"1638","0.383365","0.266253","Ignis the Furnace Master","","0","529","0","759","-1","0","1"
"1639","0.545846","0.264819","Razorscale","","0","529","0","759","-1","0","2"
"1640","0.488611","0.141492","XT-002 Deconstructor","","0","529","0","759","-1","0","3"
"1641","0.156955","0.564406","The Assembly of Iron","","69","529","0","759","-1","0","4"
"1642","0.37206","0.119855","Kologarn","","69","529","0","759","-1","0","5"
"1643","0.512595","0.571575","Auriaya","","70","529","0","759","-1","0","6"
"1644","0.67038","0.638974","Hodir","","70","529","0","759","-1","0","7"
"1645","0.722005","0.485533","Thorim","","70","529","0","759","-1","0","8"
"1646","0.533669","0.228841","Freya","","70","529","0","759","-1","0","9"
"1647","0.436196","0.412397","Mimiron","","72","529","0","759","-1","0","10"
"1648","0.567128","0.602997","General Vezax","","71","529","0","759","-1","0","11"
"1649","0.683763","0.399364","Yogg-Saron","","71","529","0","759","-1","0","12"
"1650","0.792833","0.458222","Algalon the Observer","","69","529","0","759","-1","0","13"
"1651","0.67237","0.309886","Onyxia","","196","718","0","760","-1","0","0"
"1652","0.491354","0.535788","Halion","","0","609","0","761","-1","0","0"
"1653","0.610929","0.591209","Illysanna Ravencrest","The daughter of Lord Ravencrest, imprisoned for millennia in the Vault of the Wardens shortly after the War of Ancients, found herself free after Maiev released the demon hunters from their prison. Returning to her ancestral home, she has sacrificed everything - including her very soul - to defend what she could not during the War of the Ancients.","999","1081","12273","740","-1","0","1"
"1654","0.243246","0.610348","Archdruid Glaidalis","Glaidalis was once known as among the most talented shapeshifters in all of Azeroth, and the elders of Moonglade would regularly send their most promising disciples to his care for instruction. But as has sadly too often been the case, those who are closest to nature are often the first to fall into the Nightmare's clutches.","0","1067","12293","762","-1","0","1"
"1655","0.436329","0.454728","Oakheart","An ancient who formed from an offshoot of Shaladrassil itself, Oakheart has survived the Sundering, the Cataclysm, and countless blights. The ancient was able to weather these storms by drawing strength from the essence of the Dream itself. But now, that wellspring has become his undoing.","0","1067","12299","762","-1","0","2"
"1656","0.658232","0.461212","Dresaron","Once a young green drake, tending to whelps in the shadow of the great world tree, Dresaron is now engulfed in nightmare, lost in a fog of hatred and fear. He lashes out with powerful wings and a withering breath, unleashing his rage on any who stumble into his clutches.","0","1067","12307","762","-1","0","3"
"1657","0.81241","0.856745","Shade of Xavius","Once a powerful mage, and a councilor to Queen Azshara, Xavius forged a pact with Sargeras to enable the Legion's first invasion of Azeroth. Cursed and tormented in the wake of that defeat, Xavius now projects his true power from the Nightmare into our world, focusing his dark might to break the spirit of his old rival, Malfurion.","0","1067","12313","762","-1","0","4"
"1662","0.654786","0.470991","Rokmora","Ularogg Cragshaper's unfinished masterpiece, Rokmora, a massive crystal fury constructed to annihilate all who stand against the Underking. The wild magic used to create this behemoth has yet to take hold, imbuing any piece of Rokmora, attached or not, with Ularogg's malevolent will to crush his enemies.","0","1065","12341","767","-1","0","1"
"1663","0.0943113","0.561641","Helya","Helya, fallen queen of the val'kyr, was once at Odyn's right hand, raising the spirits of vrykul champions to the Halls of Valor to prepare for the final battle for the fate of Azeroth. But following Loken's betrayal, she was persuaded to join him and turn upon her master. She now lurks in the shadowy realm beneath the world, plotting her revenge.","968","1042","12354","727","-1","0","3"
"1664","0.771159","0.23254","Smashspite the Hateful","A brutal, imposing Mo'arg Lieutenant, Smashspite the Hateful led the Legion's invasion of Black Rook Hold and commanded defense of the keep from the air via his colony of felbats.","1001","1081","12376","740","-1","0","2"
"1665","0.453902","0.555892","Ularogg Cragshaper","Ularogg Cragshaper, an ancient drogbar that has committed his life to the pursuit of power. Through violence and deception, Ularogg rose to become the Underking's trusted advisor. He detests Navarogg for bringing ""intruders"" into their home and will take pleasure in bringing about their violent end.","0","1065","12433","767","-1","0","2"
"1667","0.478454","0.298479","Ursoc","Ursoc is one of the Wild Gods. Patron of the furbolg, and closely linked to the druidic power of shapeshifting, the ancient great bear has long been a protector of Azeroth. But as Ursoc slumbered at his shrine in the Grizzly Hills, the world around him was plunged into corruption, and he awoke to torment and nightmare, consuming and twisting his being.","1060","1094","12459","768","-1","0","4"
"1672","0.374282","0.453164","Lord Kur'talos Ravencrest","Kur'talos Ravencrest, Lord of Black Rook Hold, was the commander of the Kal'dorei Resistance during the War of the Ancients until he was assassinated by Varo'then under the orders of Queen Aszhara. Millennia later, Gul'dan's foul soul magic has awoken Ravencrest's soul, and those of his ancestors, from their eternal repose. The Legion, seeking revenge, gleefully forced his soul into his body and mesmerized him, forcing him to eternally relive the horrors of the War of Ancients.","1003","1081","12498","740","-1","0","3"
"1673","0.313931","0.403971","Naraxas","Naraxas, mother of monsters, has been worshipped by the drogbar since the Age of Neltharion. Constant sacrifices are made to this creature so she can nurture the generations of horrors the drogbar use against their enemies. One way or another, you must pass through this beast and strike at the Underking before this terror is unleashed on Highmountain.","0","1065","12518","767","-1","0","3"
"1686","0.740635","0.460375","Mindflayer Kaahrj","This eldritch creature was captured in the depths of Ulduar, ensared as it lapsed into a catatonic state after the defeat of Yogg-Saron. Since Dalaran arrived at the Broken Isles, the monstrosity has mysteriously awakened, and only the powerful wards of the Violet Hold keep its powers in check.","977","1066","12575","777","-1","0","2"
"1687","0.170851","0.700688","Dargrul the Underking","Dargrul is the most powerful Underking since the age of Neltharion. Certain that only he has the right to wield the power of Khaz'goroth, Dargul murdered High Chieftain Ulan and seized the artifact from the Highmountain tauren. Now, he uses the Hammer's power to devastate the region and any who oppose him.","0","1065","12584","767","-1","0","4"
"1688","0.40634","0.415706","Millificent Manastorm","An engineering genius of undeniable prowess, Millificent Manastorm seems to be the complete opposite of her husband Millhouse. Smart and resourceful, she is a force to be reckoned with.","977","1066","12607","777","-1","0","2"
"1693","0.341499","0.277377","Festerface","Professor Putricide had many experiments seized when Icecrown Citadel fell. At best guess, Festerface appears to be a failed prototype that predated the construction of the professor's two most notorious creations: Rotface and Festergut.","977","1066","12640","777","-1","0","1"
"1694","0.675793","0.685879","Shivermaw","Rumored to be one of Sindragosa's own brood, this fearsome frost wyrm was captured from the Frostwing Halls of Icecrown Citadel, where the forces of the Lich King labored to create these winged abominations.","977","1066","12659","777","-1","0","1"
"1695","0.472623","0.493516","Inquisitor Tormentorum","Of all the foul creatures that serve the Legion, the hooded inquisitors are perhaps the most mysterious, and most menacing. Tormentorum arrived in the aftermath of the initial assault upon the vault. As he drifts through the halls of the Vault, his gaze piercing the shadows in search of some vital secret, even other demons give him a wide berth.","970","1045","12668","707","-1","0","2"
