Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown4_6,Unknown4_7
"7240","1012.479","7420.813","44.94268","134.6107","202.86","1220","2630","2873","2630","0","3019","0","0","0"
"7242","3987.215","7509.932","64.13522","79.55643","98.15366","1220","2646","3020","2646","0","3019","0","0","0"
"7244","3498.95","5587.81","285.5928","6.967853","13.39491","1220","3064","3020","2740","0","3019","0","0","0"
"7245","3542.664","5538.913","323.6093","73.9951","86.96083","1220","2719","2719","2719","0","3019","0","0","0"
"7246","547.8195","6283.143","41.32639","101.4058","151.2566","1220","2614","3020","2614","0","3019","0","0","0"
"7247","1327.908","2722.181","0","15.20265","25.13341","1622","2653","3020","0","0","3019","0","0","0"
"7248","-4407.135","452.3073","435.4018","353.0493","814.629","1616","2655","3020","0","0","3019","0","0","0"
"7250","3548.083","5538.426","323.9032","275.1313","459.3825","1552","2719","2719","2719","0","3019","0","0","0"
"7258","589.7518","3920.82","5.685276","36.76574","70.25377","1220","2672","2810","2672","0","3019","0","0","0"
"7259","11367.72","-12696.96","618.1716","21.63525","30.1892","1520","2667","9","2667","0","3","0","0","0"
"7261","1427.622","3797.003","16.265","57.70478","88.80698","1220","2670","2810","2670","0","3019","0","0","0"
"7262","1510.972","3950.262","16.265","80.96621","107.926","1220","2671","2810","2671","0","3019","0","0","0"
"7263","1503.941","3771.095","16.265","65.82617","89.62276","1220","2670","2810","2670","0","3019","0","0","0"
"7265","792.2691","4008.983","5.685274","41.94716","60.70787","1220","2673","2810","2673","0","3019","0","0","0"
"7266","648.8854","4002.867","1.493056","20.23632","33.0986","1220","2674","2810","2674","0","3019","0","0","0"
"7267","678.2361","3972.739","1.493055","20.23632","33.0986","1220","2674","2810","2674","0","3019","0","0","0"
"7268","691.809","4010.695","1.493054","20.23632","36.47852","1220","2674","2810","2674","0","3019","0","0","0"
"7269","723.6233","3968.648","1.493054","20.23632","33.0986","1220","2674","2810","2674","0","3019","0","0","0"
"7270","691.9739","3940.78","1.493055","20.23632","45.21903","1220","2674","2810","2674","0","3019","0","0","0"
"7271","339.5677","680.7535","-331.5499","3.870067","25.69828","1460","2675","9","0","0","3","0","0","0"
"7275","1739.326","6404.721","54.74354","41.30832","54.67807","1220","3064","3064","2740","0","3019","0","0","0"
"7278","2866.108","6350.833","216.6447","138.1174","148.4273","1220","3075","2679","3075","0","3019","0","0","0"
"7280","0","0","0","83.08282","136.7874","1513","2681","9","0","0","3","0","0","0"
"7281","-1196.688","1127.53","41.17883","178.0023","273.0206","1460","2680","2800","2233","0","3","0","0","0"
"7283","2627.831","6730.541","107.488","73.96098","97.23473","1220","2684","2661","2684","0","3019","0","0","0"
"7286","11366.44","-12845.45","391.5326","72.09474","138.132","1520","2731","2731","2731","0","3","0","0","0"
"7290","2594.48","6921.749","88.61822","66.07535","92.16319","1220","2441","2692","2441","0","3019","0","0","0"
"7291","2836.345","6567.874","134.3445","14.01881","20.36613","1220","2696","2696","2696","0","3019","0","0","0"
"7292","4612.494","5227.657","856.2048","144.2802","179.2625","1220","2697","3020","0","0","3019","0","0","0"
"7293","2465.045","6520.888","153.2814","59.15886","70.75742","1220","3064","3020","2740","0","3019","0","0","0"
"7294","3267.592","5744.101","318.6986","56.70792","68.44021","1220","3064","3064","2740","0","3019","0","0","0"
"7295","3348.655","5752.221","308.8689","55.21501","69.21576","1220","3064","3064","2740","0","3019","0","0","0"
"7296","3423.547","5736.994","306.5715","46.56811","66.79899","1220","3064","3064","2740","0","3019","0","0","0"
"7297","6649.463","16151.92","147.5389","163.778","163.778","1060","2712","9","0","0","3","0","0","0"
"7298","3208.035","6646.301","72.95402","3.463839","13.29164","1501","2713","3020","2713","0","3019","0","0","0"
"7299","3186.153","7414.175","835.6768","54.51567","65.90686","1501","2714","3020","2714","0","3019","0","0","0"
"7300","3504.301","5854.036","269.4536","42.9823","56.39832","1220","3075","3020","3075","0","3019","0","0","0"
"7301","3595.299","5890.653","278.5294","50.13874","65.71001","1220","3075","3020","3075","0","3019","0","0","0"
"7303","3176.691","5801.75","301.6972","47.96622","61.76562","1220","3075","3075","3075","0","3019","0","0","0"
"7305","4114.006","7192.025","52.06489","55.40824","70.69802","1220","2715","3020","0","0","3019","0","0","0"
"7308","0","0","0","137.2285","194.3325","1621","604","9","604","0","3","0","0","0"
"7309","3205.119","5849.507","282.064","44.40489","44.55962","1220","3075","3075","3075","0","3019","0","0","0"
"7310","3238.487","5852.645","259.0684","48.18937","63.68183","1220","3075","3075","3075","0","3019","0","0","0"
"7311","3320.553","5875.443","254.9721","54.85637","73.41281","1220","3075","3075","3075","0","3019","0","0","0"
"7312","3220.449","6567.572","185.3018","53.79251","75.14383","1220","2441","3020","2741","0","3019","0","0","0"
"7313","3142.505","6494.547","205.8304","66.09723","82.65591","1220","2441","3020","2741","0","3019","0","0","0"
"7320","-6628.884","8688.88","60.37641","586.9706","644.5054","451","2716","9","0","0","3","0","0","0"
"7321","0","0","0","196.6656","237.1792","1468","2717","9","2717","0","3","0","0","0"
"7322","1238.004","1145.434","193.9645","57.56509","79.17458","1623","2695","3020","2720","0","3019","0","0","0"
"7323","0","0","0","79.55209","117.2095","1623","2723","3020","2723","0","3019","0","0","0"
"7325","11314.87","11343.51","-613.7235","491.3358","517.5017","1520","2728","9","2728","0","3","0","0","0"
"7328","11715.89","11321.02","-481.5256","374.2626","420.0341","1520","2728","9","2728","0","3","0","0","0"
"7329","-13373.88","-12449.54","251.9438","46.5377","66.52762","1520","2730","9","2730","0","3","0","0","0"
"7330","-3000.01","-5033.41","147.7371","50.59351","61.01194","1520","2622","9","2622","0","3","0","0","0"
"7332","3122.046","6428.878","224.761","79.97231","96.22243","1220","2441","3020","2741","0","3019","0","0","0"
"7334","0","0","0","2.777778","13.53321","1533","3026","3020","0","0","3019","0","0","0"
"7335","1945.453","3178.526","173.4191","194.8808","303.0896","1220","2503","3020","2503","0","3019","0","0","0"
"7336","1329.95","3216.677","132.8775","70.67167","119.1316","1220","2620","2620","2620","0","3019","0","0","0"
"7337","477.5469","3835.89","5.685279","32.97177","52.97474","1220","2746","2810","2746","0","3019","0","0","0"
"7339","0","0","0","8.377645","21.9356","1629","2774","9","0","0","3","0","0","0"
"7341","2981.994","6265.667","224.4448","95.97706","121.0095","1220","3075","2679","3075","0","3019","0","0","0"
"7342","1316.901","3542.309","20.02593","24.24768","54.68522","1220","2672","2810","2672","0","3019","0","0","0"
"7343","3166.797","7282.178","164.8691","506.6286","585.9256","1501","2713","3020","2713","0","3019","0","0","0"
"7344","2468.646","6749.429","140.9613","55.59138","73.01176","1220","2651","2661","2651","0","3019","0","0","0"
"7345","2517.034","6826.452","135.0715","52.56427","61.50133","1220","2651","2661","2651","0","3019","0","0","0"
"7349","2851.056","5723.943","326.4012","72.02501","94.32108","1220","3075","3075","3075","0","3019","0","0","0"
"7350","2743.666","5781.634","289.4255","64.6919","79.54685","1220","3075","3075","3075","0","3019","0","0","0"
"7351","2984.953","5713.328","320.2294","74.44069","85.01096","1220","3075","3075","3075","0","3019","0","0","0"
"7352","3089.971","5755.292","313.8875","72.5856","81.69498","1220","3075","3075","3075","0","3019","0","0","0"
"7353","2413.936","7186.657","72.03983","72.06982","104.1228","1220","2748","3020","2737","0","3019","0","0","0"
"7357","2788.716","6609.871","206.3555","42.71592","53.90819","1220","2441","3020","2741","0","3019","0","0","0"
"7358","2742.675","6582.384","198.4566","42.41173","52.11858","1220","2441","3020","2741","0","3019","0","0","0"
"7359","2716.139","6521.705","185.7357","47.98064","63.06149","1220","2441","3020","2741","0","3019","0","0","0"
"7360","2731.788","6489.014","192.8291","37.09599","59.35206","1220","2441","3020","2741","0","3019","0","0","0"
"7361","2689.036","6409.774","191.4799","29.77176","56.85981","1220","3064","3020","2740","0","3019","0","0","0"
"7362","2697.634","6284.431","221.6546","80.23543","93.7078","1220","3075","2679","3075","0","3019","0","0","0"
"7363","2618.517","6212.393","204.2558","70.00466","86.60918","1220","3075","2679","3075","0","3019","0","0","0"
"7364","2596.92","6110.25","202.1766","87.47366","109.9429","1220","3075","2679","3075","0","3019","0","0","0"
"7365","2698.08","6214.702","230.5596","102.9531","113.337","1220","3075","2679","3075","0","3019","0","0","0"
"7366","2608.165","6024.469","199.0659","91.29876","102.647","1220","3075","2679","3075","0","3019","0","0","0"
"7367","2506.979","5801.536","164.6226","133.2049","156.692","1220","3064","3020","2740","0","3019","0","0","0"
"7368","2700.752","6014.366","270.5539","65.60041","84.22658","1220","3075","2679","3075","0","3019","0","0","0"
"7369","2704.63","5920.252","296.2778","85.52358","101.2596","1220","3075","2679","3075","0","3019","0","0","0"
"7370","3135.21","6569.6","205.3274","46.74502","56.09941","1220","2441","3020","2741","0","3019","0","0","0"
"7371","3126.808","6640.629","165.6708","84.30551","109.6341","1220","2441","3020","2741","0","3019","0","0","0"
"7372","2801.837","6794.54","217.6111","128.2547","159.5211","1220","2441","3020","2741","0","3019","0","0","0"
"7373","2973.618","6735.576","188.7543","79.20605","109.6119","1220","2441","3020","2741","0","3019","0","0","0"
"7374","3257.246","6671.545","138.5107","85.80325","107.5977","1220","2441","3020","2741","0","3019","0","0","0"
"7375","3527.371","5726.918","330.4171","61.50701","74.15269","1220","3064","3064","2740","0","3019","0","0","0"
"7376","3649.078","5744.82","327.342","90.48167","104.0482","1220","3064","3064","2740","0","3019","0","0","0"
"7377","3683.587","5859.281","342.7589","37.03952","51.54224","1220","3064","3064","2740","0","3019","0","0","0"
"7378","3733.105","5916.328","347.8207","57.91644","67.50547","1220","3064","3064","2740","0","3019","0","0","0"
"7379","3813.932","5950.749","350.2876","54.3283","68.24715","1220","3064","3064","2740","0","3019","0","0","0"
"7380","3904.95","5953.954","227.9332","63.97519","82.19144","1220","3064","3064","2740","0","3019","0","0","0"
"7381","2067.938","6888.064","80.39793","79.27259","98.40959","1220","3064","3020","2740","0","3019","0","0","0"
"7382","2010.182","6972.544","110.2643","67.79866","91.33395","1220","3064","3020","2740","0","3019","0","0","0"
"7384","1771.139","6665.571","82.97916","77.58366","117.1269","1220","2654","2664","2739","0","3019","0","0","0"
"7386","1991.663","6736.905","83.32204","71.50724","102.095","1220","2654","2664","2739","0","3019","0","0","0"
"7387","2621.891","6512.858","159.4722","51.58767","64.59727","1220","3064","3020","2740","0","3019","0","0","0"
"7388","2545.885","6501.961","164.9716","42.04266","50.91425","1220","3064","3020","2740","0","3019","0","0","0"
"7389","3197.127","5747.677","325.3863","27.75799","39.5322","1220","3064","3064","2740","0","3019","0","0","0"
"7390","3033.661","5665.901","366.1309","45.08025","64.05979","1220","3075","3075","3075","0","3019","0","0","0"
"7391","2523.838","6774.257","178.6064","29.53271","43.63315","1220","2651","2661","2651","0","3019","0","0","0"
"7392","2651.602","6589.438","194.7225","36.32484","45.64325","1220","3064","3020","2740","0","3019","0","0","0"
"7396","3606.297","5677.752","861.1517","258.9262","314.3399","1220","2753","3020","2753","0","3019","0","0","0"
"7397","3403.677","5502.628","1016.95","373.611","458.7719","1220","2753","3020","2753","0","3019","0","0","0"
"7398","3045.89","6076.895","927.5887","507.8104","554.2842","1220","2753","3020","2753","0","3019","0","0","0"
"7399","3044.691","6599.925","743.7918","271.4832","327.9754","1220","2753","3020","2753","0","3019","0","0","0"
"7402","3580.397","6164.436","1080.081","386.016","388.7814","1220","2753","3020","2753","0","3019","0","0","0"
"7403","3420.355","5817.484","572.0744","167.3413","202.897","1220","2753","3020","2753","0","3019","0","0","0"
"7404","3187.967","6332.432","606.3157","179.9217","231.0435","1220","2753","3020","2753","0","3019","0","0","0"
"7405","2535.061","6253.819","697.419","310.1532","380.58","1220","2753","3020","2753","0","3019","0","0","0"
"7406","2680.032","6431.248","667.7396","277.0602","330.5507","1220","2753","3020","2753","0","3019","0","0","0"
"7407","2565.375","6637.913","133.3837","72.74553","98.35192","1220","2684","2661","2684","0","3019","0","0","0"
"7423","366.191","378.6823","-13.19064","60.41803","120.4033","1463","2765","2242","2765","2242","3","0","0","0"
"7424","502.3837","489.9514","-17.50497","55.96849","87.97025","1463","2141","2242","2141","2242","3","0","0","0"
"7427","0","0","0","64.52206","89.64764","1572","2516","9","2516","0","3","0","0","0"
"7429","3400.873","1044.694","247.9404","3.286955","3.286955","1107","2774","9","0","0","3","0","0","0"
"7433","-818.3663","4314.941","755.95","52.71922","70.85375","1220","2420","3020","0","0","3019","0","0","0"
"7436","-1103.193","6107.512","69.89289","120.9583","218.3666","1220","2778","2588","2778","0","3019","0","0","0"
"7437","-1329.457","6172.305","102.9212","120.9583","218.3666","1220","2778","2588","2778","0","3019","0","0","0"
"7438","-338.5243","6590.447","0.1326497","122.5736","216.669","1220","2779","2872","2757","0","3019","0","0","0"
"7439","184.6649","6233.052","-7.242289","58.0801","84.32098","1220","2089","2780","2757","0","3019","0","0","0"
"7440","-909.2465","4527.638","770.2512","142.792","176.1922","1220","2421","2586","2421","0","3019","0","0","0"
"7441","-313.9445","8026.999","23.90614","167.8065","321.9251","1220","2420","2588","2420","0","3019","0","0","0"
"7443","-107.2986","7679.522","97.55025","98.23772","190.7234","1220","2792","3020","2792","0","3019","0","0","0"
"7444","-13219.88","12268.79","-245.1929","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7445","-13281.46","12156.37","-248.0017","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7446","-13269.21","12023.8","-254.6285","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7447","-13152.5","11960.86","-258.9323","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7448","-13020.75","11963.8","-262.8733","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7449","-12904.09","12002.39","-271.1788","77.32442","114.7987","1520","2787","9","0","0","3","0","0","0"
"7450","-12743.1","11968.43","-271.4063","127.2279","181.143","1520","2787","9","0","0","3","0","0","0"
"7451","-13127.68","12331.12","-264.3108","87.01571","131.2289","1520","2787","9","0","0","3","0","0","0"
"7453","-12759.76","12127.34","-267.5451","95.00754","146.0147","1520","2788","9","0","0","3","0","0","0"
"7454","-13015.42","12406.2","-278.3993","95.00754","146.0147","1520","2788","9","0","0","3","0","0","0"
"7457","-499.8733","4699.146","638.5444","31.05267","58.53676","1220","2790","3020","2790","0","3019","0","0","0"
"7459","855.2188","1335.323","-192.2623","398.9682","471.6574","1220","2398","2586","0","0","3019","0","0","0"
"7461","150.1754","2011.266","210.3157","193.5872","514.0215","1220","2420","2586","2420","0","3019","0","0","0"
"7462","88.19097","2829.175","-214.2316","152.7426","224.4747","1220","2340","2633","2340","0","3019","0","0","0"
"7463","8121.961","15512.08","167.897","165.3966","252.4765","1060","2407","9","2407","0","3","0","0","0"
"7464","8355.473","16012.22","223.9388","165.3966","252.4765","1060","2814","9","2814","0","3","0","0","0"
"7465","8415.498","15198.4","167.897","165.3966","252.4765","1060","2813","9","2813","0","3","0","0","0"
"7466","0","0","0","206.8388","365.4643","1653","2797","2797","2797","0","3","0","0","0"
