Id,X,Y,Z,Unknown,Name,Map
"5450","4087.7","7453.78","267.312","176.384","7.0 Artifacts - Nexus Vault - Graveyard 02 - TSH","1583"
"5451","1752.57","1604.28","8.70552","202.041","7.0 Artifacts - Druid - Dreamway portal from Grizzly Hills","1540"
"5452","-2437.889","137.0347","7.928906","215.669","Broken Shore - Vengeance DH Graveyard - Initial","1500"
"5453","-2704.271","-34.00347","48.91668","220.2774","Broken Shore - Vengeance DH Graveyard - Pit Lord Area","1500"
"5454","-2809.384","-243.8403","38.63377","312.0082","Broken Shore - Vengeance DH Graveyard - Caria Area (Engaged)","1500"
"5455","3060.15","1085.2","232.179","318.71","7.0 Artifacts - Dreadscar Rift - Graveyard 02 - TSH","1522"
"5456","-7.351539","-3.37038","10.99244","24.01248","Broken Shore - Horde Start","1460"
"5457","4224.9","-3800.54","119.057","305.776","7.0 Artifacts - Ursoc's Lair Exit Teleport Target","571"
"5459","3656.422","7070.185","28.40456","305.0694","7.0 Artifacts - Druid - Order Hall - Non-Druids Respawn","1220"
"5460","4691","5304.2","839.3","85","Highmountain - Trueshot Lodge - GY","1220"
"5461","-13148.01","12096.86","-256.3398","16.51678","7.0 Nightmare Raid - Transfer Loc - Ungoro","1520"
"5462","823.7934","1081.415","49.18776","273.7606","Artifact - Shaman Class Hall - Graveyard","1469"
"5463","-12407.86","-12953.98","320.6626","262.4435","7.0 Artifacts - Ursoc's Lair Graveyard","1536"
"5464","1249.48","1344.13","185.017","359.004","7.0 Artifacts - Priest Order Hall Graveyard","1512"
"5465","1854.6","1409.71","91.7311","269.342","7.0 Artifacts - Rogue - Subtlety - Acquisition - Start - GJC","1607"
"5466","-850.68","4401.83","717.01","83.82","7.0 Artifacts - Acquisition - Shadowgore Citadel - Safe Exit Loc - GJC","1502"
"5467","1854.599","1409.845","91.7296","268.2721","7.0 Artifacts - Rogue - Subtlety - Acquisition - GY - Stage 1 - GJC","1607"
"5468","1847.918","1260.425","57.09533","69.03232","7.0 Artifacts - Rogue - Subtlety - Acquisition - GY - Stage 2 - GJC","1607"
"5469","1854.639","1351.533","66.38089","270.5036","7.0 Artifacts - Rogue - Subtlety - Acquisition - GY - Stage 3-4 - GJC","1607"
"5470","1817.865","1288.274","91.71571","340.4996","7.0 Artifacts - Rogue - Subtlety - Acquisition - GY - Stage 5-6 - GJC","1607"
"5471","3556.17","1546.74","4.90844","48.1483","7.0 Stormheim - Adventure - Ghostship - ZTO","1220"
"5472","1168.69","4372.91","8.35964","329.03","7.0 Suramar Catacombs - Zone Out Location","1220"
"5473","-184.494","801.724","796.705","359.648","Artifact - Shaman Acquisition - Restoration - Elevator Top","1600"
"5474","4729.3","66.5734","-0.683574","39.8515","Prot Paladin - Artifact Acquisition - GY 1","1495"
"5475","1567.97","1555.44","17.78","31.32","7.0 Artifacts - Druid - Dreamway portal from Duskwood","1540"
"5476","1509.274","1412.153","243.3623","0","7.0 Artifacts - DH - Order Hall - Default GY - GJC","1519"
"5477","3091.49","851.504","243.376","86.5751","7.0 Artifacts - Dreadscar Rift - Graveyard 03 - TSH","1522"
"5478","1585.679","1475.238","11.70624","23.92685","7.0 Artifacts - Druid - Dreamway portal from Hinterlands","1540"
"5479","1696.08","1640.399","7.66658","250.8391","7.0 Artifacts - Druid - Dreamway portal from Feralas","1540"
"5480","-43.1441","1160.337","-74.35357","27.72504","7.0 Artifacts - Priest - Holy - Niskara Entrance Loc - LWB","1489"
"5481","1498.5","-24","421","356.2","7.0 Pre-Launch Quests - Magni - Ulduar Entrance Loc - SMD ","1579"
"5482","4839.55","324.073","-28.9783","0","Prot Paladin - Artifact Acquisition - GY 2","1495"
"5483","1111.09","3480.81","19.8382","256.8147","7.0 Suramar City Dungeon - Waypoint Target - KLH","1571"
"5484","3251.907","7580.013","12.70082","234.2622","Black Rook Hold Dungeon - Boss 1 - Defeated == 1","1501"
"5485","3086.436","7295.184","103.527","53.78845","Black Rook Hold Dungeon - Boss 2 - Defeated == 1","1501"
"5486","3277.901","7280.13","231.4799","134.4315","Black Rook Hold Dungeon - Boss 3 - Defeated == 1","1501"
"5487","-35.92188","1164.283","-74.3535","28.51483","7.0 Artifacts - Niskara - Priest - Holy Acquisition - LWB","1489"
"5488","2116.4","2428.47","119.737","314.597","7.0 Artifacts - Paladin - Holy - Graveyard 1 (outside)","1539"
"5489","1267.38","5239.71","93.5321","147.446","7.0 Artifacts - Warlock - Demonology - Felsoul Hold Entrance Loc - LWB","1498"
"5490","2340.76","2575.42","419.283","359.1","7.0 Artifacts - Hunter - Beast - Acquisition - Ulduar - Start - GJC","1579"
"5491","2704.03","2569.205","364.3136","0","7.0 Artifacts - Hunter - Beast - Acquisition - Ulduar - Default GY - GJC","1579"
"5492","4800.577","129.1858","-8.003964","76.27402","7.0 Artifacts - Hunter - Beast - Acquisition - Stormheim - Stage 1-3 - GJC","1495"
"5493","4931.841","307.599","-37.18406","346.7129","7.0 Artifacts - Hunter - Beast - Acquisition - Stormheim - Stage 4-6 - GJC","1495"
"5494","7383.17","-548.172","1897.5","9.22445","7.0 Artifacts - Hunter - Beast - Acquisition - Temple - Start - GJC","1609"
"5495","2682.465","4904.286","222.6091","174.8103","Suramar - MoonGaurd Lower GY1","1220"
"5496","2877.512","4671.463","281.171","270.2273","Suramar - Moongaurd Mid GY2","1220"
"5497","3085.163","4918.821","359.1674","335.2471","Suramar - Moongaurd Mid GY3","1220"
"5498","2902.56","4479.717","418.9572","315.6777","Suramar - Moongaurd Upper GY4","1220"
"5499","-842.4583","3582.497","1.032226","317.8302","7.0 Artifacts - Darkstone Isle Graveyard - LWB","1220"
"5500","-860.753","4287.54","746.286","184.365","7.0 Artifacts - Hunter - Beast - Acquisition - Stormheim - Safe Loc - GJC","1220"
"5501","9333.2","-1131.17","1245.15","0.224467","7.0 Artifacts - Hunter - Beast - Acquisition - Temple - Safe Loc - GJC","571"
"5502","1056.408","3454.709","21.7748","54.76343","7.0 Suramar City Dungeon - Intro Done - KLH","1571"
"5503","1263.34","5234.561","93.5317","142.0607","7.0 Artifacts - Warlock - Demo - Scenario Graveyard","1498"
"5504","-531.722","313.328","115.503","158.603","7.0 Shaman - Firelands - Graveyard (KMS)","1605"
"5505","823.888","1107.45","49.3606","270.956","The Heart of Azeroth - Storm's Eye Overlook","1469"
"5506","4674.491","-2499.168","1568.977","42.20953","7.0 Class Hall - Druid - Campaign - Malorne's Nightmare","1608"
"5507","4069.39","7223.32","54.2042","5.84993","Val'sharah - Ashamane's Fall","1220"
"5508","2933.005","675.4132","553.5062","90","7.0 Helheim Dungeon - Top of Boat Respawn Location - KJD","1492"
"5509","3934.53","3924.89","905.176","343.163","7.0 Highmountain - Snowblind Mesa - Flightpoint","1220"
"5510","-4351.88","407.2743","437.5767","115.0048","7.0 Artifacts - Mage - Frost - Boss Battle Area - JMC","1616"
"5511","-158.4236","7814.854","112.7255","177.8436","7.0 Artifacts - Mage - Frost - Scenario - Default GY - JMC","1616"
"5514","1936.917","5572.298","61.8982","282.1479","7.0 Artifacts - Druid - Feral - Ruins of Falanaar Entrance Loc - LWB","1612"
"5515","3291.113","5601.201","330.4621","285.9068","7.0 Artifacts - Druid - Feral - Ashamane's Fall - Sylvan Lake GY","1220"
"5516","1939.602","5559.054","60.65783","282.866","7.0 Artifacts - Druid - Feral Acquisition - Ruins of Falanaar - Entrance - LWB","1612"
"5517","-835.25","4277.22","746.253","255.113","7.0 Artifacts - Mage - Frost - Scenario - DC Port - JMC","1220"
"5518","-9127.938","389.0556","91.21507","35.15448","7.0 Artifacts - Rogue - Assassination - Start - GJC","1620"
"5519","-2885.42","1342.05","63.8825","181.975","7.0 Nightmare Raid - Four Dragons - Duskwood Portal - KLH","1520"
"5520","-2675.25","2518.1","110.631","202.192","7.0 Nightmare Raid - Four Dragons - Hinterlands Portal - KLH","1520"
"5521","-4051.69","152.011","52.1436","158.091","7.0 Nightmare Raid - Four Dragons - Feralas Portal - KLH","1520"
"5522","-2648.18","3679.7","138.316","170.467","7.0 Nightmare Raid - Four Dragons - Ashenvale Portal - KLH","1520"
"5523","521.698","-12835.5","12.4088","31.4159","7.0 Nightmare Raid - Four Dragons - Dreamway (Duskwood) - KLH","1520"
"5524","685.501","-12796.3","8.79104","200.166","7.0 Nightmare Raid - Four Dragons - Dreamway (Feralas) - KLH","1520"
"5525","557.366","-12768.8","7.88436","274.641","7.0 Nightmare Raid - Four Dragons - Dreamway (Ashenvale) - KLH","1520"
"5526","578.272","-12907.3","8.77198","98.9161","7.0 Nightmare Raid - Four Dragons - Dreamway (Hinterlands) - KLH","1520"
"5527","796.882","304.5625","319.7598","268","7.0 DH-OHC - Confrontation at the Black Temple Scenario - Start","1621"
"5528","-8847.759","568.4496","94.68735","134.7986","7.0 Artifacts - Rogue - Assass - Acquisition - GY - Stage 3-5 - GJC","1620"
"5529","-8637.582","419.1719","103.7019","307.027","7.0 Artifacts - Rogue - Assass - Acquisition - GY - Stage 6-7 - GJC","1620"
"5530","-8346.096","268.4201","155.3472","38.04321","7.0 Artifacts - Rogue - Assass - Acquisition - GY - Stage 8-10 - GJC","1620"
"5531","789.059","304.5052","319.7599","180.2569","7.0 Black Temple - Legion - Temple Summit","1621"
"5532","1072.53","1049.61","602.709","355.274","Corpse Location: Mage Campaign - The Oculus - Top","1623"
"5533","1810.125","1424.189","355.1689","339.9064","7.0 Nightmare Raid - Entrance","1520"
"5534","-2990.38","-5026.19","147.706","225.77","7.0 Nightmare Raid - LFR Wing 3 Entrance (Xavius)","1520"
"5535","455.468","3378.57","47.4981","193.501","7.0 Suramar Raid - LFR Wing 2 Entrance","1530"
"5536","356.364","3284.64","142.012","136.738","7.0 Suramar Raid - LFR Wing 3 Entrance","1530"
"5537","237.734","3132.1","465.851","6.96291","7.0 Suramar Raid - LFR Wing 4 Entrance","1530"
"5538","455.468","3378.57","47.4981","193.501","7.0 Suramar Raid - Top Of Catacomb Stairs","1530"
"5539","1668.21","730.986","77.347","0","7.0 Order Hall - DK - Rescue Koltira (KMS)","1617"
"5540","-685.5695","4449.284","694.2415","318.7027","7.0 Artifacts - Mage - Frost - Bank Vault - JMC","1220"
"5541","-11007.79","-1765.352","140.6177","17.22168","7.0 Artifacts - Abandoned Kirin Tor Camp - JMC","0"
"5542","1292.66","-262.772","44.3637","359.28","7.0 Class Hall - Hunter - Campaign - Violet Hold","1494"
"5543","4646.88","5285.45","840.621","150.519","7.0 Class Hall - Hunter - Campaign - Trueshot Lodge","1220"
"5545","934.194","-2592.09","0","0","7.0 Artifacts - Monk - Brewmaster - Temple Scenario Entrance Loc - LWB","1625"
"5546","-4055.47","-11958.3","0.683227","57.6776","Illidan Origins - BFE - H/A Entry","1624"
"5547","344.3611","1804.658","-7.682086","290","7.0 DH-OHC - ""The Invasion of Niskara"" Scenario Entrance Location (ELM)","1489"
"5548","2087.682","5398.288","47.35164","344.9185","The Collapse - Start","1626"
"5549","1339.642","1239.191","173.3543","22.45584","Corpse Location: Mage Campaign - The Oculus - Ground","1623"
"5550","1479.36","1411.16","243.37","0.961023","Fel Hammer Order Hall - Scenario Exit Safe Loc","1519"
"5551","5151.33","4053.49","795.475","138.782","Highmountain - Skyhorn - Northern GY","1220"
"5552","3765.7","4551.8","776.5","262.4","Highmountain - Path of Huln - GY","1220"
"5553","344.052","1730.93","205.547","341.801","7.0 DH-OHC - ""The Invasion of Niskara"" Scenario Fel Hammer phaseableMO Graveyard (ELM)","1489"
"5554","306.6736","1505.512","-33.59006","150.2825","7.0 DH-OHC - ""The Invasion of Niskara"" Scenario Niskara Step 02+ Graveyard (ELM)","1489"
"5556","963.274","-2457.14","180.234","71.7758","7.0 Artifacts - Monk - Brewmaster Acquisition - East Temple Exit - LWB","870"
"5557","962.166","-2495","180.451","251.705","7.0 Artifacts - Jade Temple Grounds - Safe Loc - LWB","1625"
"5558","241.588","1955.67","-55.0502","346.483","7.0 Order Hall - Warrior - ""The Fate of Hodir""","1489"
"5559","1004.14","4932.56","36.2785","229.461","7.0 Order Hall - Warrior - Exit","1220"
"5560","2089.257","3356.153","279.9288","134.2183","Suramar - Oculeth's Test Chamber","1220"
"5561","4702.64","3987.92","830.219","162.407","XXOLD - Highmountain - Skyhorn - Village GY","1220"
"5562","-845.722","1186.69","114.256","177.101","7.0 Artifacts - Tol Barad Safe Loc - JMC","1630"
"5570","1102.49","-2559.31","59.1417","201.781","7.0 Artifacts - Warlock - Dest - Scenario Safe Loc Outside - JMC","0"
"5571","2179.785","-5056.667","78.6187","0","7.0 Order Hall - DK - Light's Hope Chapel (KMS)","1611"
"5573","0","0","0","0","pattymack - test","1460"
"5574","-12334.55","-12761.43","329.3904","244.5085","The Emerald Nightmare - Raid - Un'Goro GY","1520"
"5575","11334.38","11055.43","13.6906","70.32889","The Emerald Nightmare - Raid - Mulgore GY","1520"
"5576","11196.37","-12614.23","549.7072","20.45087","The Emerald Nightmare - Raid - Moonglade GY","1520"
"5577","-13151.14","12102.26","-255.7192","57.0318","The Emerald Nightmare - Raid - Grizzly Hills GY","1520"
"5578","461.3802","-12754.78","27.06275","334.9802","The Emerald Nightmare - Raid - Emerald Dreamway GY","1520"
"5579","-354.9097","-4528.854","170.1916","0.7850037","7.0 Artifacts - Warlock - Dest - Baradin Hold - Safe Loc - JMC","1630"
"5580","-764.533","2685.319","77.44625","320.183","7.0 Artifacts - Warlock - Dest - GY - JMC","1220"
"5582","2253.1","-5137.04","62.0534","0","7.0 Order Hall - DK - Light's Hope Chapel Scenario Start (KMS)","1611"
"5584","2126.429","5679.456","99.52509","130.8651","Suramar - Moonfall Retreat GY","1220"
"5588","2641.748","5038.914","109.1922","304.9745","Suramar - Moonguard Stronghold GY","1220"
"5589","2185.349","5092.833","131.8878","354.2305","Suramar - Suramar 01 GY","1220"
"5590","1673.234","5605.966","56.76567","154.3805","Suramar - Crumbling Coast GY","1220"
"5591","1564.535","5109.351","118.0913","99.0416","Suramar - Suramar 02 GY","1220"
"5592","1989.951","3801.857","270.6924","288.511","Suramar - Suramar 03 GY","1220"
"5593","2036.514","4582.467","174.8275","327.7586","Suramar - Suramar 04 GY","1220"
"5594","1001.535","5252.627","125.2309","293.0461","Suramar - Felsoul Hold E GY","1220"
"5595","1366.698","4901.902","187.5545","161.5673","Suramar - Felsoul Hold W GY","1220"
"5597","1613.191","4612.277","146.6562","26.41049","Suramar - Meredil GY","1220"
"5598","1988.174","4263.688","224.922","42.74246","Suramar - Tel'anor 01 GY","1220"
"5599","2386.172","4052.304","290.1403","34.18927","Suramar - Tel'anor 02 GY","1220"
"5600","1989.622","3802.452","270.6483","292.6938","Suramar - Tel'anor 03 GY","1220"
"5601","1723.842","3967.104","169.0318","347.5626","Suramar - Oculeth's Workshop GY","1220"
"5602","1586.851","3078.128","111.163","245.4102","Suramar - Jandvik E GY","1220"
"5603","1194.002","2875.201","88.76456","129.5681","Suramar - Suramar 05 GY","1220"
"5604","1838.656","3497.969","212.4915","39.30841","Suramar - Dawnscleft E GY","1220"
"5606","1956.814","3064.188","243.7857","142.5483","Suramar - Dawnscleft W GY","1220"
"5607","1022.014","3848.595","7.826687","80.59573","7.0 Suramar City Dungeon - Court of Stars Exit Target","1220"
"5608","3161.94","5161.211","623.2028","264.5846","7.0 Arcway Scenario - Start Location","1632"
"5609","2472.799","4610.028","182.7258","334.036","Suramar - Moonwhisper Gulch GY","1220"
"5610","-1822.698","6451.374","176.2473","50.2915","7.0 Azsuna - (17) Isle of the Watchers East","1220"
"5612","-1529.898","6555.599","16.53181","76.79504","7.0 Azsuna - (18) Isle of the Watchers North","1220"
"5613","-1827.359","6897.639","79.35455","221.1728","7.0 Azsuna - (16) Isle of the Watchers Central","1220"
"5614","1237.611","7301.489","41.07814","194.3547","7.0 Azsuna - (19) Timeworn Strand South","1220"
"5615","359.1215","579.0555","4.067789","171.4063","Helheim - Graveyard - Eternal Battlefield - Quest Hub","1463"
"5616","308.7465","3979.414","2.992046","145.087","Suramar - Suramar City - Docks District","1220"
"5617","1136.325","3828.745","1.709884","201.5294","Suramar - Suramar City","1220"
"5618","4179.042","1328.405","172.765","206.1166","Stormheim - Storm's Reach North - GY","1220"
"5620","3908.404","1580.906","200.9349","180.7418","Stormheim - Storm's Reach South - GY","1220"
"5621","-210.8455","7725.162","141.4692","171.1366","7.0 Azsuna - (20) Illidari Perch","1220"
"5622","-4052.476","-11954.01","0.528141","61.51089","Stage 01 - Default GY - Illidan Origins - BFE","1624"
"5623","-4073.46","-11422.67","-141.3986","299.3392","Stage 02 - Default GY - Illidan Origins - BFE","1624"
"5624","-4004.998","-11380.96","-122.8654","40.0672","Stage 02 - GY P02 - Illidan Origins - BFE","1624"
"5625","-4009.196","-11466.26","-137.273","30.74054","Stage 02 - GY P01 - Illidan Origins - BFE","1624"
"5626","-4101.471","-11523.35","-135.64","213.1415","Stage 02 - GY P14 - Illidan Origins - BFE","1624"
"5627","-3810.257","-11655.71","-106.2751","40.51376","Stage 02 - GY P04 - Illidan Origins - BFE","1624"
"5628","-3866.615","-11594.08","-133.0657","38.35645","Stage 02 - GY P13 - Illidan Origins - BFE","1624"
"5629","-4011.915","-11673.46","-135.2865","144.9997","Stage 02 - GY P05 - Illidan Origins - BFE","1624"
"5630","-3958.252","-11757.7","-135.2542","241.6755","Stage 02 - GY P03 - Illidan Origins - BFE","1624"
"5631","-4114.338","-11688.6","-142.7626","179.4453","Stage 02 - GY P11 - Illidan Origins - BFE","1624"
"5632","-4201.441","-11768.7","-132.2132","223.7719","Stage 02 - GY P09 - Illidan Origins - BFE","1624"
"5633","-4256.717","-11675.91","-142.8487","161.3064","Stage 02 - GY P12 - Illidan Origins - BFE","1624"
"5634","-4187.361","-11663.47","-99.66203","133.3187","Stage 02 - GY P08 - Illidan Origins - BFE","1624"
"5635","-3813.849","-11479.52","-138.4151","60.04276","Stage 02 - GY P07 - Illidan Origins - BFE","1624"
"5636","-3882.316","-11362.59","-127.217","101.032","Stage 02 - GY P10 - Illidan Origins - BFE","1624"
"5637","-3690.601","-11443.67","-119.231","8.893066","Stage 02 - GY P06 - Illidan Origins - BFE","1624"
"5638","1124.7","518.721","0.656052","92.9404","7.0 Order Hall - DK - Scarlet Monastery Start (KMS) ","1618"
"5639","1497.58","4032.45","-14.179","297.386","7.0 Suramar: Menagerie - TRex Cave - AJB","1220"
