Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"35805","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","7565681","0","0","3763834","2838362","3763834","3363424","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2100"
"35806","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","16724480","0","0","3763834","2574417","3763834","3297887","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2160"
"35807","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","13972745","0","0","3763577","2310473","3763577","3297629","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2220"
"35808","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","11221267","0","0","3763577","2244423","3763577","3297628","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2280"
"35809","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","8470046","0","0","3697784","2178630","3697784","2770257","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2340"
"35810","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","5452577","0","0","3697784","2112837","3697784","2242886","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2400"
"35811","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","2500901","0","0","3697527","2046787","3697527","2177092","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2460"
"35812","6175770","9534130","5785938","4142384","4142384","4142384","4142384","2167576","16775134","2301467","2500901","0","0","3697527","1980994","3697527","2111299","4737096","10000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3036","2520"
"35813","4024771","10656501","917516","987175","2760759","3354180","3746630","2300970","12054015","398135","0","6576746","3480320","16935","12325","1721628","1257748","5066061","90000","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","0"
"35814","4024771","9933285","655372","1448752","2697796","2106943","2827576","1906467","15388038","398135","0","6576746","3480320","13082","9237","1389845","732182","5066061","90000","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","600"
"35815","16742669","11508921","5324639","11831697","13402247","14319994","14582130","11299430","16761174","12144204","0","11896705","3480320","11542","8207","1256979","469528","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","840"
"35816","16769219","4288981724","4285232827","4288458477","4290033644","4291476430","4291541706","4288847035","16761714","12548465","0","12426128","3480320","10001","6921","1124368","272409","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","1080"
"35817","14729636","4287600082","4285232827","4288458477","4290033644","4291476430","4291541706","4288847035","16762782","13286313","0","13286313","3480320","7690","5376","990989","9499","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","1440"
"35818","12097915","7568325","7042747","4288458477","4290033644","4291476430","4291541706","4288847035","16761716","12614771","0","12492178","3480320","10515","7436","1190673","403480","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","1920"
"35819","16742669","10786489","5324639","11831697","13402247","14319994","14582130","11299430","16761174","12144204","0","11896705","3480320","12826","9237","1389845","731926","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","2280"
"35820","16742669","9339038","5324639","11831697","13402247","14319994","14582130","11299430","15191950","8206917","0","10123385","3480320","13597","9752","1456150","797718","5066061","90000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","2400"
"35821","4024771","12433387","655372","1448752","2697796","2106943","2827576","2038053","12054015","398135","0","6576746","3480320","15138","11038","1588761","994837","5066061","90000","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","3037","2640"
"35822","3289706","7043455","330791","1326695","2970493","2642040","934516","3488613","6130361","4877718","0","2245218","3480320","1716036","1649985","2570048","3686232","4283256141","60000","0.05","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3038","0"
"35823","5131943","8819103","414408","6121608","7171463","7694962","7235700","4210275","10205896","5208227","0","7440547","3480320","2045516","1256005","2569534","3750741","4283256141","60000","0.05","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3038","600"
"35824","5446400","9213606","4278673898","7172496","8090506","8810609","8548468","4407139","4289316044","5274278","0","8492719","3480320","2111309","1190470","2569534","3750485","4283256141","60000","0.05","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3038","720"
"35825","6966312","9739950","4278674157","6911126","7895187","8484478","8222080","4146026","4290104782","5405865","0","9545149","3480320","2242639","1124935","2569277","3815764","4283256141","60000","0.05","0.4416667","0","0","0","0","0","0","0","0","0","0","0","0","3038","840"
"35826","6834727","9871536","4278674414","6845848","7830165","8419458","8091523","4146540","4290302159","5406121","0","9808064","3480320","2242896","1124680","2569277","3815764","4283256141","60000","0.05","0.4395833","0","0","0","0","0","0","0","0","0","0","0","0","3038","870"
"35827","4732448","12503000","617471","5802167","7050946","7116996","6656702","4146540","16121822","5802167","0","14872063","3480320","2637912","796749","2569020","3946066","5066061","60000","0.05","0.4","0","0","0","0","0","0","0","0","0","0","0","0","3038","1440"
"35828","16437406","10724777","350164","6780569","7764888","8354438","8026246","4146540","10276062","8878201","0","11905731","3480320","2176846","1190471","2569277","3816020","5066061","60000","0.05","0.4375","0","0","0","0","0","0","0","0","0","0","0","0","3038","2160"
"35829","4794650","10132122","283078","7172496","8090506","8810609","8548468","4407139","8371166","9991013","0","10982575","3480320","1979466","1321797","2569534","3750741","4283256141","60000","0.05","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3038","2400"
"35830","3487090","8554892","274039","4216699","5530499","5726324","4741492","3947875","7250635","7434365","0","6646664","3480320","1847623","1453123","2569791","3685718","4283256141","60000","0.05","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3038","2640"
"35831","3365438","6849177","0","3104","10318","1787504","3233403","14383","15266303","3301764","0","1194065","12875","2178607","3096","7424","5376","6052956","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","0"
"35832","4547652","6849177","0","3104","10318","1058888","3226723","15151","15266303","3825536","0","1262417","12875","2178607","3096","7424","5376","6052956","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","360"
"35833","5860939","6849177","2312788","4492416","13793608","16755520","16763468","15919","16765590","16757564","0","4498091","2116719","5982274","1323055","7424","5376","7237230","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","720"
"35834","8422490","6849177","8009","3842767","10083573","11524832","11842740","17711","16775134","16762762","0","2845060","6390455","1133401","7465","7424","5376","5066061","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","1440"
"35835","4613189","6849177","3093822","7036032","9729893","11891522","13074987","15151","16769705","16766112","0","9067848","6115448","5916742","1385013","7424","5376","7237230","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","2520"
"35836","4219202","6849177","0","3104","10318","1787504","3233403","14895","15266303","3301764","0","1194065","12875","2178607","3096","7424","5376","6052956","5000","-1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3039","2640"
"35837","12040097","10461860","330791","4212569","5262936","5655628","5524299","5392970","6130361","6906993","0","2245218","3480320","3094370","1580856","598560","2899766","4283256141","20000","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3040","0"
"35838","16437406","11645361","4278673898","6776437","6511717","6314594","6314594","6314594","4289316044","6906993","0","6913423","3480320","3094370","1580856","1782311","3163450","4283256141","20000","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3040","720"
"35839","11104301","13422032","617471","7043217","6906993","7431281","7561580","7037037","16121822","6906993","0","11778494","3480320","3094370","1580856","3097647","3492928","5066061","20000","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","3040","1440"
"35840","10049288","10265777","283078","7043217","6906993","7431281","7561580","7037037","8371166","6906993","0","10982575","3480320","3094370","1580856","1387813","3097401","4283256141","20000","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3040","2400"
"35841","10647098","10265516","277137","6055806","6183264","6314594","6183264","6183264","7580369","6906993","0","8026261","3480320","3094370","1580856","1124643","3031352","4283256141","20000","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","3040","2560"
"35842","3831540","8955051","0","4742744","4742744","4742744","4742744","3752809","12054015","398135","0","6576746","3480320","16935","12325","14864","18465","5066061","5500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","0"
"35843","9151455","8955051","2895949","5204065","4742744","4742744","4742744","4543610","15388038","398135","0","6576746","3480320","13082","9237","15393","12051","5066061","5916.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","600"
"35844","11318999","8955051","4080748","5467237","4742744","4742744","4742744","4807810","16761174","12144204","0","11896705","3480320","11542","8207","15912","9485","5066061","6083.333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","840"
"35845","4294960579","8955051","4285232827","5994351","4742744","4742744","4742744","5664404","16762782","13286313","0","13286313","3480320","7690","5376","16698","3072","5066061","6500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","1440"
"35846","4287407327","8955051","4281086286","5204065","4742744","4742744","4742744","4543610","16761174","12144204","0","11896705","3480320","12826","9237","15393","11795","5066061","5916.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","2280"
"35847","4284189163","8955051","4279374880","4940379","4742744","4742744","4742744","4016752","12054015","398135","0","6576746","3480320","15138","11038","15127","15643","5066061","5666.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3041","2640"
"35848","14336433","9336154","16490495","9068460","6504620","4927873","4533623","4466975","16490495","5913694","1048594","3087920","0","3155989","1643545","3225420","5002870","5921370","40000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3042","0"
"35849","15848643","12623994","16490495","9068460","7422124","5910913","6368631","4466975","16763135","9719401","1048594","529697","0","5784628","2300965","3225420","4478058","5921370","40000","-0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","3042","1440"
"35850","14336433","9336154","16490495","9068460","6504620","4927873","4533623","4466975","16490495","5913694","1048594","3022127","0","3155989","1643545","3225420","4937077","5921370","40000","-0.3","0.4","0","0","0","0","0","0","0","0","0","0","0","0","3042","2870"
"35851","6920597","6075275","0","0","0","0","0","275778","0","0","0","0","0","0","0","0","800833","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3043","0"
"35852","9426643","6803868","0","0","0","0","0","810836","0","0","0","0","0","0","0","0","800833","0","3000","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3043","1440"
"35853","13212240","7640741","8485","9261","9514","1782846","14143","732981","11927551","1786959","920332","1054490","4210252","269601","2178607","153148","20835","3355443","20000","0.1","0.7","0","0","0","0","0","0","0","0","0","0","0","0","3044","0"
"35854","13214567","7836829","2243405","3950681","4808278","4741731","3037023","3166807","13101796","6774367","855569","1977135","0","204076","2178607","153148","21859","4079166","20000","0.1","0.75","0","0","0","0","0","0","0","0","0","0","0","0","3044","360"
"35855","13282687","8032917","4609654","8023174","9672579","7766153","6191232","5731962","14276041","11827568","856342","2965572","0","138808","5982274","153148","22883","4802889","20000","0.1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","3044","720"
"35856","13349255","8163987","5398404","9402774","11316115","8818326","7242892","6587014","14732992","13599350","856856","3360844","4210252","73276","5130309","153148","23395","5066061","20000","0.1","0.8166667","0","0","0","0","0","0","0","0","0","0","0","0","3044","840"
