Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"3674","GORDALFORTRESS","423","290","946","7131","7176","0","0","548","378","0","0","0","0","0","0"
"3675","GULROK","278","270","946","6761","0","0","0","165","364","0","0","0","0","0","0"
"3676","NORTHGATE","398","149","946","7389","7391","0","0","571","0","0","0","0","0","0","0"
"3677","ORUNAICOAST","279","267","946","6947","7251","7112","6948","427","0","0","0","0","0","0","0"
"3678","SEENTRANCE","308","276","946","6925","6926","0","0","685","298","0","0","0","0","0","0"
"3679","SHATTRATH","406","367","946","6762","7421","7418","7455","173","22","0","0","0","0","0","0"
"3680","TELMOR","497","157","946","6920","7090","6918","0","207","511","0","0","0","0","0","0"
"3681","TOMBOFLIGHTS","326","212","946","7089","0","0","0","352","271","0","0","0","0","0","0"
"3682","TUUREM","225","224","946","6949","7133","0","0","472","148","0","0","0","0","0","0"
"3683","ZANGARRA","287","277","946","7115","0","0","0","713","35","0","0","0","0","0","0"
"3684","","0","0","941","6758","0","0","0","0","0","33","212","94","297","0","0"
"3685","","0","0","941","6968","0","0","0","0","0","69","366","160","526","0","0"
"3686","","0","0","941","6745","0","0","0","0","0","189","437","267","522","0","0"
"3687","","0","0","941","6776","0","0","0","0","0","282","393","327","483","0","0"
"3688","","0","0","941","6817","0","0","0","0","0","286","667","332","710","0","0"
"3689","","0","0","941","6965","0","0","0","0","0","346","733","392","813","0","0"
"3690","","0","0","941","6995","0","0","0","0","0","469","800","529","868","0","0"
"3691","","0","0","947","7173","0","0","0","0","0","39","213","102","284","0","0"
"3692","","0","0","947","6957","0","0","0","0","0","157","441","197","484","0","0"
"3693","","0","0","947","6993","0","0","0","0","0","296","325","359","387","0","0"
"3694","","0","0","947","7049","0","0","0","0","0","314","403","363","492","0","0"
"3695","","0","0","947","6793","0","0","0","0","0","287","489","336","548","0","0"
"3696","","0","0","947","6866","0","0","0","0","0","347","375","380","413","0","0"
"3697","","0","0","947","7161","0","0","0","0","0","364","545","398","591","0","0"
"3698","","0","0","947","7144","0","0","0","0","0","422","493","508","608","0","0"
"3699","","0","0","946","7112","0","0","0","0","0","40","596","94","652","0","0"
"3700","","0","0","946","7132","0","0","0","0","0","136","613","170","650","0","0"
"3701","","0","0","946","6948","0","0","0","0","0","148","517","211","596","0","0"
"3702","","0","0","946","7269","0","0","0","0","0","266","456","338","538","0","0"
"3703","","0","0","946","6986","0","0","0","0","0","336","482","376","524","0","0"
"3704","","0","0","946","6933","0","0","0","0","0","358","686","405","737","0","0"
"3705","","0","0","946","6925","0","0","0","0","0","358","759","404","820","0","0"
"3706","","0","0","946","6926","0","0","0","0","0","396","731","441","777","0","0"
"3707","","0","0","946","7021","0","0","0","0","0","398","537","442","583","0","0"
"3708","","0","0","946","7029","0","0","0","0","0","440","535","476","575","0","0"
"3709","","0","0","946","7001","0","0","0","0","0","469","593","497","625","0","0"
"3710","","0","0","946","7020","0","0","0","0","0","487","419","523","457","0","0"
"3711","","0","0","946","6978","0","0","0","0","0","496","555","526","586","0","0"
"3712","","0","0","946","6918","0","0","0","0","0","532","563","592","634","0","0"
"3713","","0","0","950","7331","0","0","0","0","0","85","445","128","515","0","0"
"3714","","0","0","950","7375","0","0","0","0","0","92","533","149","617","0","0"
"3715","","0","0","950","7385","0","0","0","0","0","75","835","194","929","0","0"
"3716","","0","0","950","7061","0","0","0","0","0","251","605","286","644","0","0"
"3717","","0","0","950","7063","0","0","0","0","0","299","473","335","506","0","0"
"3718","","0","0","950","7059","0","0","0","0","0","276","812","316","855","0","0"
"3719","","0","0","950","7172","0","0","0","0","0","384","548","430","600","0","0"
"3720","","0","0","950","7081","0","0","0","0","0","398","618","425","651","0","0"
"3721","","0","0","950","7052","0","0","0","0","0","382","707","427","780","0","0"
"3722","","0","0","948","7031","0","0","0","0","0","57","507","109","612","0","0"
"3723","","0","0","948","7036","0","0","0","0","0","281","439","324","492","0","0"
"3724","","0","0","948","7046","0","0","0","0","0","250","714","320","768","0","0"
"3725","","0","0","948","6999","0","0","0","0","0","322","341","387","414","0","0"
"3726","","0","0","948","7277","0","0","0","0","0","445","438","515","511","0","0"
"3727","","0","0","949","7205","0","0","0","0","0","255","462","294","512","0","0"
"3728","","0","0","949","7319","0","0","0","0","0","244","358","308","425","0","0"
"3729","","0","0","949","7190","0","0","0","0","0","298","481","344","550","0","0"
"3730","","0","0","949","7152","0","0","0","0","0","318","619","376","668","0","0"
"3731","","0","0","949","7149","0","0","0","0","0","389","549","433","638","0","0"
"3732","","0","0","949","6935","0","0","0","0","0","467","448","513","509","0","0"
"3733","","0","0","949","6877","0","0","0","0","0","462","359","504","441","0","0"
"3734","","0","0","949","7451","0","0","0","0","0","119","593","173","677","0","0"
"3735","","0","0","948","6988","0","0","0","0","0","173","353","258","438","0","0"
"3737","ALTAROFSTORMS","238","195","992","1441","0","0","0","225","110","151","338","203","404","0","0"
"3738","DREADMAULHOLD","272","206","992","1437","0","0","0","258","0","54","346","121","447","0","0"
"3739","DREADMAULPOST","235","188","992","1439","0","0","0","327","182","246","434","291","510","0","0"
"3740","NETHERGARDEKEEP","295","205","992","1438","0","0","0","530","6","60","571","151","719","0","0"
"3741","NETHERGARDESUPPLYCAMPS","195","199","992","5076","0","0","0","436","0","0","0","0","0","0","0"
"3742","SERPENTSCOIL","218","183","992","1440","1438","0","0","459","97","173","580","208","630","0","0"
"3743","SHATTERSHORE","240","270","992","5077","0","0","0","578","91","171","660","277","725","0","0"
"3744","SUNVEILEXCURSION","233","266","992","5083","0","0","0","386","374","450","469","497","547","0","0"
"3745","SURWICH","199","191","992","5084","0","0","0","333","474","550","410","601","482","0","0"
"3746","THEDARKPORTAL","370","298","992","72","0","0","0","368","179","307","498","401","593","0","0"
"3747","THEREDREACHES","268","354","992","5078","0","0","0","533","268","462","579","582","739","0","0"
"3748","THETAINTEDFOREST","348","357","992","5044","0","0","0","132","311","434","281","533","405","0","0"
"3749","THETAINTEDSCAR","308","226","992","73","0","0","0","144","175","272","268","341","378","0","0"
"3750","RISEOFTHEDEFILER","168","170","19","2517","0","0","0","375","102","154","425","205","478","0","0"
"3752","NOGARRISON","223","279","947","0","0","0","0","194","0","0","0","0","0","923","0"
"3753","NOGARRISON","267","257","941","0","0","0","0","336","327","0","0","0","0","924","0"
"3754","DARKPORTAL","333","437","945","7514","0","0","0","637","136","0","0","0","0","0","0"
"3755","DRAENEISW","174","208","945","7655","0","0","0","81","367","0","0","0","0","0","0"
"3756","FANGRILA","343","264","945","7641","7718","0","0","429","392","0","0","0","0","0","0"
"3757","FELFORGE","223","183","945","7615","0","0","0","392","187","0","0","0","0","0","0"
"3758","IRONFRONT","209","245","945","7527","0","0","0","0","264","0","0","0","0","0","0"
"3759","IRONHARBOR","189","294","945","7515","7723","0","0","303","62","0","0","0","0","0","0"
"3760","KILJAEDEN","365","276","945","7538","0","0","0","392","23","0","0","0","0","0","0"
"3761","KRANAK","338","254","945","7524","7525","7536","0","54","94","0","0","0","0","0","0"
"3762","LIONSWATCH","270","208","945","7522","7721","7720","0","465","313","0","0","0","0","0","0"
"3763","MARSHLANDS","246","218","945","7604","0","0","0","296","383","0","0","0","0","0","0"
"3764","SHANAAR","248","314","945","7526","0","0","0","170","354","0","0","0","0","0","0"
"3765","VOLMAR","238","229","945","7523","7719","0","0","501","171","0","0","0","0","0","0"
"3766","ZETHGOL","274","251","945","7539","7717","0","0","118","194","0","0","0","0","0","0"
"3767","HELLFIRECITADEL","327","241","945","7716","7722","0","0","254","262","0","0","0","0","0","0"
"3768","SHIPYARD","223","279","947","0","0","0","0","194","0","0","0","0","0","34198","0"
"3769","SHIPYARD","267","257","941","0","0","0","0","336","327","0","0","0","0","34199","0"
"3771","MARKSMAN","262","188","1047","0","0","0","0","269","233","0","0","0","0","39292","0"
"3772","DEATHKNIGHT","116","118","1047","0","0","0","0","271","238","0","0","0","0","39293","0"
"3775","FARONAAR","330","265","1015","7349","7354","7351","8209","166","202","0","0","0","0","0","0"
"3776","FELBLAZE","239","303","1015","7646","7602","0","0","594","0","0","0","0","0","0","0"
"3777","GREENWAY","247","184","1015","7620","7621","0","0","450","95","0","0","0","0","0","0"
"3778","ISLEOFTHEWATCHERS","321","267","1015","8147","8371","8370","0","281","401","0","0","0","0","0","0"
"3779","LLOTHIENHIGHLANDS","351","245","1015","7360","7341","7340","0","219","69","0","0","0","0","0","0"
"3780","LOSTORCHARD","315","185","1015","7517","7618","7535","7359","257","0","0","0","0","0","0","0"
"3781","NARTHALAS","272","192","1015","7352","7357","7366","7365","441","173","0","0","0","0","0","0"
"3782","OCEANUSCOVE","206","266","1015","7348","7521","7344","0","396","244","0","0","0","0","0","0"
"3783","RUINEDSANCTUM","220","288","1015","7633","7571","7554","7345","523","233","0","0","0","0","0","0"
"3784","TEMPLELIGHTS","181","243","1015","8003","7599","8166","8001","481","340","0","0","0","0","0","0"
"3785","ZARKHENAR","288","195","1015","7339","7361","7556","7346","477","0","0","0","0","0","0","0"
"3786","BROKENSHORESOUTH","482","359","1021","8290","0","0","0","224","275","0","0","0","0","0","0"
"3787","THEBLACKCITY","478","328","1021","7547","0","0","0","257","95","0","0","0","0","0","0"
"3788","THELOSTTEMPLE","337","289","1021","7543","0","0","0","613","126","0","0","0","0","0","0"
"3789","TOMBOFSARGERAS","414","281","1021","8336","7624","0","0","373","0","0","0","0","0","0","0"
"3790","BLOODHUNTHIGHLANDS","297","250","1024","7725","7810","7782","7769","307","75","0","0","0","0","0","0"
"3791","FELTOTEM","256","326","1024","8159","7833","8256","7837","172","31","0","0","0","0","0","0"
"3792","FROSTHOOFWATCH","186","213","1024","7936","7801","7961","0","391","408","0","0","0","0","0","0"
"3793","IRONHORNENCLAVE","288","258","1024","7662","8107","8089","0","452","410","0","0","0","0","0","0"
"3794","NIGHTWATCHERSPERCH","344","295","1024","8078","0","0","0","0","244","0","0","0","0","0","0"
"3795","PINEROCKBASIN","217","148","1024","7732","7733","7729","0","323","249","0","0","0","0","0","0"
"3796","RIVERBEND","214","308","1024","7709","7790","7724","0","314","360","0","0","0","0","0","0"
"3797","ROCKAWAYSHALLOWS","207","302","1024","8042","7861","8372","0","469","45","0","0","0","0","0","0"
"3798","SHIPWRECKCOVE","283","170","1024","7883","8088","0","0","331","0","0","0","0","0","0","0"
"3799","SKYHORN","311","229","1024","7726","7755","7728","7757","357","179","0","0","0","0","0","0"
"3800","STONEHOOFWATCH","341","328","1024","7949","8051","7922","0","494","236","0","0","0","0","0","0"
"3801","SYLVANFALLS","445","326","1024","8050","0","0","0","0","342","0","0","0","0","0","0"
"3802","THUNDERTOTEM","244","199","1024","7731","7791","7845","0","332","302","0","0","0","0","0","0"
"3803","TRUESHOTLODGE","172","204","1024","7877","0","0","0","249","236","0","0","0","0","0","0"
"3804","AGGRAMMARSVAULT","199","185","1017","7544","7808","0","0","361","210","0","0","0","0","0","0"
"3805","BLACKBEAKOVERLOOK","297","210","1017","7603","0","0","0","154","129","0","0","0","0","0","0"
"3806","DREADWAKE","215","247","1017","7698","8217","7773","7610","457","412","0","0","0","0","0","0"
"3807","DREYRGROT","132","145","1017","8238","8174","0","0","689","266","0","0","0","0","0","0"
"3808","GREYWATCH","173","163","1017","7699","7789","0","0","648","339","0","0","0","0","0","0"
"3809","HALLSOFVALOR","252","280","1017","7643","8362","0","0","585","372","0","0","0","0","0","0"
"3810","HAUSTVALD","200","174","1017","7653","7860","0","0","612","187","0","0","0","0","0","0"
"3811","HRYDSHAL","631","315","1017","7608","7612","8328","7611","0","353","0","0","0","0","0","0"
"3812","MAWOFNASHAL","509","251","1017","7563","7564","0","0","17","0","0","0","0","0","0","0"
"3813","MORHEIM","150","180","1017","7862","7863","0","0","741","313","0","0","0","0","0","0"
"3814","NASTRONDIR","241","194","1017","8095","8324","8103","0","345","95","0","0","0","0","0","0"
"3815","QATCHMANSROCK","135","162","1017","8327","0","0","0","623","81","0","0","0","0","0","0"
"3816","RUNEWOOD","194","214","1017","7652","7651","8281","8279","592","226","0","0","0","0","0","0"
"3817","SHIELDSREST","289","172","1017","7857","7744","0","0","689","0","0","0","0","0","0","0"
"3818","SKOLDASHIL","177","169","1017","7694","7700","7701","0","506","345","0","0","0","0","0","0"
"3819","STORMSREACH","180","160","1017","8168","8028","0","0","510","118","0","0","0","0","0","0"
"3820","TALONREST","291","208","1017","7851","8172","7920","7849","316","282","0","0","0","0","0","0"
"3821","TIDESKORNHARBOR","205","199","1017","7848","7847","7874","7830","479","183","0","0","0","0","0","0"
"3822","VALDISDALL","186","158","1017","7803","7852","0","0","522","288","0","0","0","0","0","0"
"3823","WEEPINGBLUFFS","386","314","1017","7542","7555","7926","0","56","185","0","0","0","0","0","0"
"3824","AMBERVALE","222","311","1033","7984","7991","0","0","132","179","0","0","0","0","0","0"
"3825","CRIMSONTHICKET","327","381","1033","8087","0","0","0","492","0","0","0","0","0","0","0"
"3826","FALANAAR","248","317","1033","7843","8163","7995","8188","23","136","0","0","0","0","0","0"
"3827","FELSOULHOLD","289","363","1033","7844","7768","0","0","183","305","0","0","0","0","0","0"
"3828","GRANDPROMENADE","355","291","1033","7963","8021","8149","8351","344","285","0","0","0","0","0","0"
"3829","JANDVIK","419","538","1033","7940","7917","7916","8033","583","0","0","0","0","0","0","0"
"3830","MOONGUARDSTRONGHOLD","480","245","1033","7842","8222","8221","8231","58","0","0","0","0","0","0","0"
"3831","MOONWHISPERGULCH","428","316","1033","8233","8349","0","0","201","0","0","0","0","0","0","0"
"3832","RUINSOFELUNEETH","221","224","1033","8173","7840","8329","0","264","226","0","0","0","0","0","0"
"3833","SURAMARCITY","470","337","1033","8148","8150","7970","0","390","331","0","0","0","0","0","0"
"3834","TELANOR","387","372","1033","7841","7965","0","0","327","0","0","0","0","0","0","0"
"3835","ANDUTALAH","241","240","1018","7804","8029","7647","7666","587","250","0","0","0","0","0","0"
"3836","BLACKROOKHOLD","250","253","1018","7780","7659","8304","7661","262","175","0","0","0","0","0","0"
"3837","BRADENSBROOK","311","244","1018","7642","8303","8365","7778","259","275","0","0","0","0","0","0"
"3838","DREAMGROVE","294","364","1018","7846","8332","0","0","283","0","0","0","0","0","0","0"
"3839","GLOAMINGREEF","239","301","1018","8368","0","0","0","136","274","0","0","0","0","0","0"
"3840","GROVEOFCENARIUS","171","150","1018","7601","8363","0","0","457","351","0","0","0","0","0","0"
"3841","LORLATHIL","177","156","1018","7600","7704","7692","0","467","413","0","0","0","0","0","0"
"3842","MISTVALE","274","344","1018","7710","8164","8266","0","610","18","0","0","0","0","0","0"
